UserID,PreferredIndustries,PreferredSupplierType,PreferredOrderQuantity,PreferredShippingMethod,ReceiveAlerts,RegistrationDate
1702,"Petroleum & Energy,Agriculture & Food,Chemicals & Fertilizers",Medium Enterprises,Large orders,Sea Freight,False,2024-07-17 13:48:23.163862
1703,"Handicrafts & Furniture,Construction & Building Materials,Chemicals & Fertilizers",Startups,Bulk orders,Air Freight,False,2025-06-14 13:48:23.164012
1704,"Textiles & Garments,Chemicals & Fertilizers",Small Businesses,Small orders,Sea Freight,False,2025-03-10 13:48:23.164150
1705,"Agriculture & Food,Chemicals & Fertilizers",Small Businesses,Large orders,Land Transport,True,2024-09-10 13:48:23.164288
1706,Agriculture & Food,Large Corporations,Large orders,Express Delivery,False,2024-07-29 13:48:23.164430
1707,"Textiles & Garments,Electronics",Small Businesses,Bulk orders,Express Delivery,False,2025-05-29 13:48:23.164571
1708,"Agriculture & Food,Petroleum & Energy,Construction & Building Materials",Startups,Large orders,Sea Freight,False,2025-01-12 13:48:23.164711
1709,Petroleum & Energy,Startups,Large orders,Sea Freight,True,2025-05-24 13:48:23.164847
1710,Electronics,Medium Enterprises,Small orders,Express Delivery,True,2024-09-22 13:48:23.164994
1711,"Construction & Building Materials,Agriculture & Food",Medium Enterprises,Medium orders,Express Delivery,False,2024-06-17 13:48:23.165135
1712,"Chemicals & Fertilizers,Textiles & Garments,Construction & Building Materials",Small Businesses,Large orders,Sea Freight,True,2024-10-02 13:48:23.165276
1713,"Chemicals & Fertilizers,Agriculture & Food,Electronics",Medium Enterprises,Small orders,Express Delivery,False,2024-12-01 13:48:23.165416
1714,"Textiles & Garments,Chemicals & Fertilizers,Handicrafts & Furniture",Startups,Small orders,Land Transport,True,2025-01-27 13:48:23.165557
1715,Textiles & Garments,Medium Enterprises,Small orders,Express Delivery,False,2025-06-08 13:48:23.165696
1716,Agriculture & Food,Small Businesses,Medium orders,Air Freight,False,2024-08-14 13:48:23.165839
1717,"Handicrafts & Furniture,Chemicals & Fertilizers",Medium Enterprises,Medium orders,Air Freight,False,2025-03-22 13:48:23.166048
1718,"Construction & Building Materials,Chemicals & Fertilizers",Medium Enterprises,Medium orders,Express Delivery,True,2024-09-23 13:48:23.166194
1719,Electronics,Small Businesses,Large orders,Sea Freight,False,2024-11-08 13:48:23.166341
1720,Agriculture & Food,Small Businesses,Bulk orders,Sea Freight,False,2024-10-25 13:48:23.166481
1721,"Handicrafts & Furniture,Construction & Building Materials",Small Businesses,Large orders,Express Delivery,True,2024-10-27 13:48:23.166621
1722,Electronics,Medium Enterprises,Bulk orders,Land Transport,True,2024-10-13 13:48:23.166758
1723,"Chemicals & Fertilizers,Construction & Building Materials",Large Corporations,Bulk orders,Air Freight,True,2024-12-04 13:48:23.166917
1724,"Handicrafts & Furniture,Electronics",Small Businesses,Bulk orders,Sea Freight,True,2024-11-18 13:48:23.167058
1725,Agriculture & Food,Startups,Small orders,Express Delivery,False,2025-05-13 13:48:23.167310
1726,Chemicals & Fertilizers,Medium Enterprises,Medium orders,Air Freight,True,2024-09-04 13:48:23.167491
1727,"Agriculture & Food,Construction & Building Materials,Handicrafts & Furniture",Medium Enterprises,Large orders,Express Delivery,False,2025-03-26 13:48:23.167669
1728,Electronics,Large Corporations,Medium orders,Sea Freight,False,2024-11-24 13:48:23.167849
1729,"Petroleum & Energy,Textiles & Garments,Chemicals & Fertilizers",Small Businesses,Small orders,Land Transport,False,2024-08-12 13:48:23.168007
1730,Electronics,Large Corporations,Large orders,Express Delivery,False,2024-06-26 13:48:23.168150
1731,"Chemicals & Fertilizers,Handicrafts & Furniture,Agriculture & Food",Large Corporations,Bulk orders,Sea Freight,True,2025-01-16 13:48:23.168293
1732,Petroleum & Energy,Startups,Small orders,Land Transport,True,2025-01-23 13:48:23.168432
1733,"Chemicals & Fertilizers,Handicrafts & Furniture",Startups,Medium orders,Air Freight,False,2024-06-28 13:48:23.168578
1734,Handicrafts & Furniture,Medium Enterprises,Medium orders,Sea Freight,True,2025-03-05 13:48:23.168722
1735,"Agriculture & Food,Electronics",Small Businesses,Small orders,Land Transport,False,2025-03-03 13:48:23.168864
1736,Construction & Building Materials,Large Corporations,Small orders,Air Freight,True,2024-12-16 13:48:23.169010
1737,"Agriculture & Food,Textiles & Garments,Electronics",Startups,Bulk orders,Air Freight,True,2025-03-10 13:48:23.169150
1738,Electronics,Large Corporations,Medium orders,Land Transport,True,2024-11-02 13:48:23.169297
1739,Petroleum & Energy,Medium Enterprises,Large orders,Express Delivery,False,2024-07-15 13:48:23.169439
1740,Construction & Building Materials,Startups,Large orders,Land Transport,False,2024-12-24 13:48:23.169578
1741,"Chemicals & Fertilizers,Textiles & Garments",Medium Enterprises,Bulk orders,Air Freight,True,2024-07-27 13:48:23.169717
1742,"Textiles & Garments,Handicrafts & Furniture,Chemicals & Fertilizers",Large Corporations,Large orders,Land Transport,True,2024-12-30 13:48:23.169861
1743,"Textiles & Garments,Electronics,Handicrafts & Furniture",Small Businesses,Large orders,Air Freight,True,2025-05-20 13:48:23.170007
1744,"Textiles & Garments,Agriculture & Food",Medium Enterprises,Medium orders,Air Freight,False,2025-02-12 13:48:23.170147
1745,Agriculture & Food,Large Corporations,Medium orders,Air Freight,False,2024-11-21 13:48:23.170285
1746,"Electronics,Petroleum & Energy,Agriculture & Food",Small Businesses,Small orders,Land Transport,False,2025-05-02 13:48:23.170434
1747,"Petroleum & Energy,Agriculture & Food",Startups,Large orders,Air Freight,False,2025-02-19 13:48:23.170572
1748,"Agriculture & Food,Construction & Building Materials,Handicrafts & Furniture",Medium Enterprises,Small orders,Air Freight,True,2025-06-06 13:48:23.170710
1749,"Textiles & Garments,Petroleum & Energy",Small Businesses,Large orders,Sea Freight,True,2025-05-17 13:48:23.170849
1750,Chemicals & Fertilizers,Medium Enterprises,Large orders,Express Delivery,True,2024-08-24 13:48:23.170993
1751,"Textiles & Garments,Handicrafts & Furniture",Medium Enterprises,Bulk orders,Air Freight,False,2024-11-07 13:48:23.171138
1752,"Chemicals & Fertilizers,Electronics,Textiles & Garments",Medium Enterprises,Small orders,Air Freight,True,2024-11-09 13:48:23.171281
1753,Agriculture & Food,Small Businesses,Bulk orders,Air Freight,False,2024-09-12 13:48:23.171418
1754,"Construction & Building Materials,Petroleum & Energy",Small Businesses,Small orders,Air Freight,True,2024-09-12 13:48:23.171563
1755,"Construction & Building Materials,Petroleum & Energy,Textiles & Garments",Small Businesses,Large orders,Express Delivery,False,2024-12-26 13:48:23.171705
1756,Electronics,Large Corporations,Small orders,Air Freight,True,2024-07-29 13:48:23.171842
1757,"Agriculture & Food,Construction & Building Materials,Electronics",Small Businesses,Small orders,Land Transport,True,2024-10-01 13:48:23.171989
1758,"Petroleum & Energy,Textiles & Garments,Electronics",Medium Enterprises,Small orders,Sea Freight,True,2025-03-27 13:48:23.172129
1759,"Handicrafts & Furniture,Chemicals & Fertilizers,Agriculture & Food",Medium Enterprises,Bulk orders,Express Delivery,False,2024-09-04 13:48:23.172273
1760,Handicrafts & Furniture,Large Corporations,Bulk orders,Sea Freight,True,2024-09-03 13:48:23.172414
1761,"Petroleum & Energy,Construction & Building Materials,Textiles & Garments",Startups,Bulk orders,Express Delivery,True,2024-11-14 13:48:23.172555
1762,"Petroleum & Energy,Electronics,Agriculture & Food",Small Businesses,Small orders,Air Freight,False,2025-04-30 13:48:23.172694
1763,"Agriculture & Food,Electronics,Textiles & Garments",Medium Enterprises,Bulk orders,Land Transport,False,2025-05-29 13:48:23.172831
1764,"Chemicals & Fertilizers,Handicrafts & Furniture,Construction & Building Materials",Medium Enterprises,Medium orders,Land Transport,False,2025-05-09 13:48:23.172976
1765,"Construction & Building Materials,Textiles & Garments,Petroleum & Energy",Large Corporations,Large orders,Land Transport,False,2024-11-08 13:48:23.173113
1766,"Chemicals & Fertilizers,Textiles & Garments",Medium Enterprises,Medium orders,Land Transport,True,2024-08-16 13:48:23.173252
1767,Petroleum & Energy,Large Corporations,Bulk orders,Sea Freight,True,2025-02-28 13:48:23.173388
1768,"Agriculture & Food,Electronics",Medium Enterprises,Medium orders,Land Transport,False,2025-02-28 13:48:23.173526
1769,"Textiles & Garments,Petroleum & Energy",Large Corporations,Large orders,Land Transport,True,2025-01-05 13:48:23.173667
1770,"Agriculture & Food,Construction & Building Materials",Medium Enterprises,Bulk orders,Land Transport,False,2024-07-25 13:48:23.173806
1771,"Agriculture & Food,Construction & Building Materials",Medium Enterprises,Large orders,Land Transport,True,2024-07-19 13:48:23.173956
1772,Chemicals & Fertilizers,Startups,Small orders,Express Delivery,False,2024-11-17 13:48:23.174100
1773,Electronics,Startups,Medium orders,Express Delivery,False,2024-09-30 13:48:23.174241
1774,Construction & Building Materials,Small Businesses,Bulk orders,Sea Freight,False,2025-01-26 13:48:23.174378
1775,"Petroleum & Energy,Chemicals & Fertilizers,Electronics",Small Businesses,Small orders,Sea Freight,True,2025-03-31 13:48:23.174515
1776,"Agriculture & Food,Handicrafts & Furniture",Large Corporations,Large orders,Land Transport,True,2024-11-01 13:48:23.174676
1777,"Petroleum & Energy,Agriculture & Food",Small Businesses,Small orders,Air Freight,True,2024-09-21 13:48:23.174819
1778,Textiles & Garments,Startups,Small orders,Land Transport,True,2025-06-11 13:48:23.174969
1779,"Agriculture & Food,Electronics",Startups,Medium orders,Land Transport,False,2025-05-16 13:48:23.175107
1780,"Construction & Building Materials,Chemicals & Fertilizers,Agriculture & Food",Startups,Bulk orders,Air Freight,False,2024-11-29 13:48:23.175247
1781,"Construction & Building Materials,Handicrafts & Furniture,Electronics",Large Corporations,Medium orders,Sea Freight,False,2025-02-06 13:48:23.175386
1782,"Chemicals & Fertilizers,Petroleum & Energy",Small Businesses,Small orders,Express Delivery,True,2024-09-11 13:48:23.175531
1783,"Chemicals & Fertilizers,Agriculture & Food",Small Businesses,Medium orders,Land Transport,True,2024-07-31 13:48:23.175672
1784,"Textiles & Garments,Agriculture & Food",Small Businesses,Bulk orders,Sea Freight,False,2025-01-04 13:48:23.175813
1785,"Handicrafts & Furniture,Electronics",Large Corporations,Bulk orders,Air Freight,True,2024-08-19 13:48:23.175959
1786,Construction & Building Materials,Startups,Large orders,Sea Freight,True,2025-04-24 13:48:23.176104
1787,"Electronics,Chemicals & Fertilizers,Agriculture & Food",Startups,Medium orders,Express Delivery,True,2025-01-20 13:48:23.176246
1788,Construction & Building Materials,Startups,Medium orders,Land Transport,False,2025-04-13 13:48:23.176386
1789,Handicrafts & Furniture,Large Corporations,Small orders,Air Freight,True,2024-11-05 13:48:23.176524
1790,"Electronics,Agriculture & Food",Medium Enterprises,Large orders,Air Freight,True,2025-03-09 13:48:23.176661
1791,"Handicrafts & Furniture,Petroleum & Energy,Chemicals & Fertilizers",Startups,Large orders,Land Transport,True,2024-11-18 13:48:23.176800
1792,"Chemicals & Fertilizers,Handicrafts & Furniture",Medium Enterprises,Bulk orders,Sea Freight,True,2025-06-06 13:48:23.176951
1793,"Handicrafts & Furniture,Petroleum & Energy",Startups,Small orders,Land Transport,False,2024-11-10 13:48:23.177093
1794,Agriculture & Food,Medium Enterprises,Bulk orders,Air Freight,False,2024-09-18 13:48:23.177233
1795,"Petroleum & Energy,Electronics,Handicrafts & Furniture",Small Businesses,Bulk orders,Express Delivery,True,2024-10-24 13:48:23.177372
1796,Agriculture & Food,Medium Enterprises,Large orders,Sea Freight,False,2024-11-11 13:48:23.177511
1797,"Electronics,Petroleum & Energy,Chemicals & Fertilizers",Large Corporations,Small orders,Express Delivery,False,2024-09-13 13:48:23.177652
1798,"Electronics,Chemicals & Fertilizers",Medium Enterprises,Medium orders,Sea Freight,True,2025-03-28 13:48:23.177790
1799,Chemicals & Fertilizers,Medium Enterprises,Bulk orders,Express Delivery,False,2025-01-08 13:48:23.177941
1800,"Petroleum & Energy,Chemicals & Fertilizers",Large Corporations,Bulk orders,Air Freight,False,2025-05-18 13:48:23.178082
1801,"Petroleum & Energy,Electronics,Handicrafts & Furniture",Small Businesses,Medium orders,Land Transport,False,2025-01-03 13:48:23.178222
1802,Textiles & Garments,Large Corporations,Small orders,Land Transport,False,2025-01-14 13:48:23.178361
1803,"Handicrafts & Furniture,Agriculture & Food",Medium Enterprises,Medium orders,Sea Freight,False,2025-03-21 13:48:23.178500
1804,"Agriculture & Food,Petroleum & Energy",Startups,Bulk orders,Air Freight,True,2024-11-19 13:48:23.178639
1805,"Chemicals & Fertilizers,Handicrafts & Furniture,Petroleum & Energy",Large Corporations,Large orders,Sea Freight,True,2024-07-20 13:48:23.178778
1806,"Chemicals & Fertilizers,Handicrafts & Furniture",Large Corporations,Medium orders,Land Transport,False,2025-05-19 13:48:23.178941
1807,"Construction & Building Materials,Textiles & Garments,Handicrafts & Furniture",Large Corporations,Medium orders,Land Transport,False,2024-08-21 13:48:23.179115
1808,Agriculture & Food,Large Corporations,Small orders,Sea Freight,False,2024-11-13 13:48:23.179258
1809,"Textiles & Garments,Petroleum & Energy,Agriculture & Food",Small Businesses,Small orders,Express Delivery,True,2025-06-14 13:48:23.179395
1810,Chemicals & Fertilizers,Startups,Bulk orders,Air Freight,True,2024-12-10 13:48:23.179533
1811,"Petroleum & Energy,Textiles & Garments,Chemicals & Fertilizers",Startups,Medium orders,Land Transport,True,2024-07-26 13:48:23.179674
1812,"Petroleum & Energy,Electronics,Agriculture & Food",Startups,Bulk orders,Express Delivery,False,2024-12-18 13:48:23.179817
1813,Textiles & Garments,Small Businesses,Bulk orders,Express Delivery,False,2025-03-05 13:48:23.179963
1814,"Chemicals & Fertilizers,Handicrafts & Furniture,Construction & Building Materials",Startups,Large orders,Land Transport,True,2025-04-28 13:48:23.180101
1815,Handicrafts & Furniture,Large Corporations,Medium orders,Land Transport,True,2025-06-14 13:48:23.180237
1816,"Construction & Building Materials,Textiles & Garments,Petroleum & Energy",Startups,Bulk orders,Air Freight,True,2024-09-19 13:48:23.180376
1817,"Electronics,Handicrafts & Furniture,Petroleum & Energy",Startups,Medium orders,Land Transport,True,2025-04-08 13:48:23.180514
1818,Chemicals & Fertilizers,Medium Enterprises,Small orders,Air Freight,True,2025-02-22 13:48:23.180653
1819,"Textiles & Garments,Construction & Building Materials",Startups,Medium orders,Sea Freight,True,2024-12-26 13:48:23.180789
1820,"Agriculture & Food,Construction & Building Materials,Petroleum & Energy",Medium Enterprises,Bulk orders,Sea Freight,True,2024-06-19 13:48:23.180937
1821,"Textiles & Garments,Chemicals & Fertilizers",Medium Enterprises,Small orders,Express Delivery,True,2024-06-28 13:48:23.181078
1822,Chemicals & Fertilizers,Large Corporations,Small orders,Air Freight,False,2025-05-15 13:48:23.181217
1823,Textiles & Garments,Medium Enterprises,Small orders,Air Freight,False,2025-04-15 13:48:23.181355
1824,"Petroleum & Energy,Electronics,Textiles & Garments",Startups,Large orders,Land Transport,True,2025-02-06 13:48:23.181503
1825,Electronics,Large Corporations,Medium orders,Express Delivery,False,2024-07-18 13:48:23.181647
1826,"Agriculture & Food,Chemicals & Fertilizers",Startups,Large orders,Land Transport,True,2025-01-05 13:48:23.181786
1827,Construction & Building Materials,Small Businesses,Medium orders,Express Delivery,True,2024-11-30 13:48:23.181931
1828,"Chemicals & Fertilizers,Electronics,Textiles & Garments",Medium Enterprises,Large orders,Land Transport,False,2025-01-21 13:48:23.182072
1829,Textiles & Garments,Medium Enterprises,Medium orders,Land Transport,True,2025-05-17 13:48:23.182211
1830,"Petroleum & Energy,Textiles & Garments",Small Businesses,Large orders,Land Transport,False,2024-07-23 13:48:23.182351
1831,"Construction & Building Materials,Agriculture & Food,Textiles & Garments",Startups,Medium orders,Sea Freight,True,2024-12-31 13:48:23.182489
1832,Petroleum & Energy,Startups,Large orders,Land Transport,False,2024-06-29 13:48:23.182626
1833,Chemicals & Fertilizers,Small Businesses,Medium orders,Land Transport,True,2025-01-06 13:48:23.182774
1834,"Textiles & Garments,Handicrafts & Furniture,Construction & Building Materials",Medium Enterprises,Medium orders,Express Delivery,True,2025-05-08 13:48:23.182944
1835,Chemicals & Fertilizers,Medium Enterprises,Medium orders,Sea Freight,False,2025-03-02 13:48:23.183130
1836,"Textiles & Garments,Electronics",Medium Enterprises,Small orders,Sea Freight,False,2025-01-17 13:48:23.183273
1837,"Agriculture & Food,Textiles & Garments",Large Corporations,Large orders,Express Delivery,True,2025-03-04 13:48:23.183413
1838,"Chemicals & Fertilizers,Construction & Building Materials",Large Corporations,Large orders,Air Freight,True,2025-04-25 13:48:23.183551
1839,"Electronics,Construction & Building Materials",Large Corporations,Medium orders,Land Transport,True,2025-02-16 13:48:23.183694
1840,"Construction & Building Materials,Electronics,Petroleum & Energy",Small Businesses,Bulk orders,Express Delivery,True,2024-07-28 13:48:23.183834
1841,"Petroleum & Energy,Chemicals & Fertilizers,Textiles & Garments",Startups,Large orders,Air Freight,False,2025-06-04 13:48:23.183980
1842,Construction & Building Materials,Startups,Large orders,Land Transport,False,2024-12-24 13:48:23.184120
1843,Textiles & Garments,Large Corporations,Bulk orders,Sea Freight,True,2024-12-06 13:48:23.184258
1844,"Textiles & Garments,Agriculture & Food,Handicrafts & Furniture",Large Corporations,Medium orders,Sea Freight,False,2024-09-08 13:48:23.184396
1845,Handicrafts & Furniture,Large Corporations,Small orders,Air Freight,True,2024-09-06 13:48:23.184532
1846,"Petroleum & Energy,Electronics",Large Corporations,Large orders,Express Delivery,False,2024-10-15 13:48:23.184677
1847,"Agriculture & Food,Chemicals & Fertilizers,Textiles & Garments",Large Corporations,Medium orders,Air Freight,True,2025-03-23 13:48:23.184816
1848,"Construction & Building Materials,Electronics,Petroleum & Energy",Large Corporations,Small orders,Land Transport,False,2024-12-24 13:48:23.184962
1849,Petroleum & Energy,Small Businesses,Medium orders,Express Delivery,True,2025-05-20 13:48:23.185099
1850,"Chemicals & Fertilizers,Construction & Building Materials,Agriculture & Food",Small Businesses,Small orders,Air Freight,False,2024-10-04 13:48:23.185238
1851,Chemicals & Fertilizers,Startups,Medium orders,Sea Freight,True,2024-07-28 13:48:23.185377
1852,Construction & Building Materials,Startups,Small orders,Air Freight,True,2024-08-29 13:48:23.185521
1853,"Construction & Building Materials,Handicrafts & Furniture",Large Corporations,Bulk orders,Air Freight,False,2025-04-08 13:48:23.185663
1854,"Electronics,Chemicals & Fertilizers",Startups,Small orders,Air Freight,False,2025-05-08 13:48:23.185801
1855,Chemicals & Fertilizers,Startups,Medium orders,Air Freight,False,2025-06-01 13:48:23.185958
1856,Chemicals & Fertilizers,Medium Enterprises,Large orders,Express Delivery,False,2025-04-17 13:48:23.186100
1857,"Textiles & Garments,Construction & Building Materials,Electronics",Medium Enterprises,Large orders,Air Freight,True,2025-01-14 13:48:23.186240
1858,Construction & Building Materials,Small Businesses,Bulk orders,Sea Freight,True,2024-12-17 13:48:23.186380
1859,"Construction & Building Materials,Electronics,Handicrafts & Furniture",Small Businesses,Bulk orders,Air Freight,False,2025-05-30 13:48:23.186523
1860,"Textiles & Garments,Petroleum & Energy,Agriculture & Food",Startups,Small orders,Express Delivery,False,2024-11-26 13:48:23.186667
1861,Handicrafts & Furniture,Large Corporations,Small orders,Express Delivery,True,2024-09-17 13:48:23.186925
1862,"Electronics,Textiles & Garments,Agriculture & Food",Medium Enterprises,Large orders,Express Delivery,False,2024-09-16 13:48:23.187110
1863,Electronics,Startups,Small orders,Air Freight,False,2024-09-30 13:48:23.187327
1864,"Chemicals & Fertilizers,Construction & Building Materials",Medium Enterprises,Large orders,Land Transport,True,2025-05-21 13:48:23.187472
1865,Textiles & Garments,Small Businesses,Medium orders,Express Delivery,True,2024-10-27 13:48:23.187620
1866,"Construction & Building Materials,Petroleum & Energy",Startups,Medium orders,Sea Freight,False,2025-05-10 13:48:23.187761
1867,"Electronics,Textiles & Garments",Medium Enterprises,Large orders,Sea Freight,True,2024-07-03 13:48:23.187907
1868,"Textiles & Garments,Petroleum & Energy,Handicrafts & Furniture",Medium Enterprises,Large orders,Land Transport,False,2025-06-01 13:48:23.188047
1869,"Construction & Building Materials,Petroleum & Energy,Agriculture & Food",Large Corporations,Medium orders,Express Delivery,False,2025-03-24 13:48:23.188187
1870,"Handicrafts & Furniture,Agriculture & Food,Chemicals & Fertilizers",Medium Enterprises,Large orders,Land Transport,False,2024-12-04 13:48:23.188327
1871,"Agriculture & Food,Construction & Building Materials,Handicrafts & Furniture",Medium Enterprises,Medium orders,Sea Freight,False,2024-12-07 13:48:23.188468
1872,"Petroleum & Energy,Agriculture & Food,Electronics",Small Businesses,Medium orders,Land Transport,True,2024-11-17 13:48:23.188609
1873,"Chemicals & Fertilizers,Agriculture & Food",Small Businesses,Small orders,Express Delivery,False,2024-07-17 13:48:23.188751
1874,Textiles & Garments,Medium Enterprises,Small orders,Express Delivery,True,2024-10-18 13:48:23.188897
1875,Textiles & Garments,Medium Enterprises,Large orders,Land Transport,True,2024-07-14 13:48:23.189034
1876,"Chemicals & Fertilizers,Textiles & Garments,Agriculture & Food",Medium Enterprises,Medium orders,Land Transport,False,2024-09-27 13:48:23.189176
1877,"Handicrafts & Furniture,Agriculture & Food,Chemicals & Fertilizers",Large Corporations,Medium orders,Sea Freight,False,2024-07-30 13:48:23.189315
1878,"Petroleum & Energy,Textiles & Garments",Small Businesses,Medium orders,Land Transport,False,2024-10-25 13:48:23.189456
1879,"Agriculture & Food,Handicrafts & Furniture,Chemicals & Fertilizers",Medium Enterprises,Medium orders,Express Delivery,False,2025-01-31 13:48:23.189597
1880,"Agriculture & Food,Petroleum & Energy",Small Businesses,Small orders,Air Freight,False,2024-09-03 13:48:23.189736
1881,"Chemicals & Fertilizers,Construction & Building Materials,Handicrafts & Furniture",Large Corporations,Bulk orders,Express Delivery,True,2024-12-08 13:48:23.189880
1882,"Agriculture & Food,Chemicals & Fertilizers,Electronics",Medium Enterprises,Medium orders,Express Delivery,False,2025-06-09 13:48:23.190021
1883,"Petroleum & Energy,Agriculture & Food",Medium Enterprises,Medium orders,Express Delivery,True,2024-10-19 13:48:23.190166
1884,"Agriculture & Food,Construction & Building Materials,Electronics",Small Businesses,Bulk orders,Land Transport,False,2025-05-06 13:48:23.190308
1885,Textiles & Garments,Large Corporations,Large orders,Land Transport,False,2025-05-20 13:48:23.190452
1886,"Agriculture & Food,Petroleum & Energy",Small Businesses,Large orders,Land Transport,False,2024-10-19 13:48:23.190604
1887,"Textiles & Garments,Petroleum & Energy",Large Corporations,Bulk orders,Sea Freight,False,2024-08-10 13:48:23.190748
1888,"Textiles & Garments,Petroleum & Energy",Medium Enterprises,Small orders,Land Transport,False,2024-07-02 13:48:23.190893
1889,Textiles & Garments,Startups,Small orders,Land Transport,False,2024-10-23 13:48:23.191033
1890,"Construction & Building Materials,Petroleum & Energy,Electronics",Small Businesses,Medium orders,Express Delivery,False,2024-12-01 13:48:23.191174
1891,Chemicals & Fertilizers,Large Corporations,Large orders,Sea Freight,True,2024-08-10 13:48:23.191331
1892,"Electronics,Textiles & Garments",Startups,Medium orders,Sea Freight,False,2025-01-28 13:48:23.191477
1893,"Textiles & Garments,Handicrafts & Furniture,Construction & Building Materials",Medium Enterprises,Small orders,Land Transport,False,2024-08-24 13:48:23.191618
1894,"Handicrafts & Furniture,Petroleum & Energy",Startups,Medium orders,Express Delivery,True,2025-06-07 13:48:23.191757
1895,Chemicals & Fertilizers,Small Businesses,Small orders,Sea Freight,False,2024-10-11 13:48:23.191900
1896,"Petroleum & Energy,Chemicals & Fertilizers,Handicrafts & Furniture",Medium Enterprises,Bulk orders,Sea Freight,True,2024-10-26 13:48:23.192041
1897,"Textiles & Garments,Electronics,Handicrafts & Furniture",Small Businesses,Large orders,Sea Freight,False,2025-01-03 13:48:23.192181
1898,"Electronics,Chemicals & Fertilizers,Handicrafts & Furniture",Small Businesses,Medium orders,Express Delivery,False,2024-08-29 13:48:23.192322
1899,Agriculture & Food,Small Businesses,Large orders,Express Delivery,True,2025-04-19 13:48:23.192466
1900,Agriculture & Food,Medium Enterprises,Bulk orders,Sea Freight,False,2024-10-26 13:48:23.192606
1901,"Chemicals & Fertilizers,Petroleum & Energy",Small Businesses,Large orders,Air Freight,False,2024-09-05 13:48:23.192745
1902,"Textiles & Garments,Chemicals & Fertilizers,Handicrafts & Furniture",Large Corporations,Bulk orders,Express Delivery,False,2024-09-19 13:48:23.192887
1903,"Petroleum & Energy,Construction & Building Materials,Chemicals & Fertilizers",Startups,Medium orders,Land Transport,False,2025-01-26 13:48:23.193028
1904,"Petroleum & Energy,Electronics,Construction & Building Materials",Medium Enterprises,Bulk orders,Land Transport,False,2025-02-27 13:48:23.193169
1905,"Handicrafts & Furniture,Electronics,Chemicals & Fertilizers",Medium Enterprises,Small orders,Sea Freight,False,2024-10-21 13:48:23.193315
1906,"Electronics,Textiles & Garments",Large Corporations,Medium orders,Air Freight,False,2025-05-27 13:48:23.193456
1907,Electronics,Medium Enterprises,Large orders,Express Delivery,False,2024-07-19 13:48:23.193596
1908,"Textiles & Garments,Chemicals & Fertilizers,Handicrafts & Furniture",Medium Enterprises,Large orders,Express Delivery,False,2025-02-14 13:48:23.193734
1909,"Handicrafts & Furniture,Agriculture & Food,Electronics",Medium Enterprises,Small orders,Sea Freight,False,2024-07-06 13:48:23.193879
1910,"Textiles & Garments,Handicrafts & Furniture",Small Businesses,Bulk orders,Sea Freight,True,2025-02-03 13:48:23.194026
1911,"Construction & Building Materials,Textiles & Garments,Handicrafts & Furniture",Medium Enterprises,Bulk orders,Express Delivery,True,2024-09-13 13:48:23.194168
1912,"Agriculture & Food,Construction & Building Materials,Chemicals & Fertilizers",Startups,Small orders,Land Transport,True,2025-04-23 13:48:23.194311
1913,"Chemicals & Fertilizers,Textiles & Garments",Medium Enterprises,Bulk orders,Land Transport,False,2024-12-09 13:48:23.194455
1914,"Electronics,Textiles & Garments,Agriculture & Food",Startups,Bulk orders,Sea Freight,True,2024-08-05 13:48:23.194594
1915,"Textiles & Garments,Handicrafts & Furniture",Medium Enterprises,Large orders,Air Freight,False,2024-12-07 13:48:23.194731
1916,"Textiles & Garments,Construction & Building Materials,Electronics",Medium Enterprises,Bulk orders,Air Freight,True,2024-10-27 13:48:23.194875
1917,"Electronics,Agriculture & Food",Large Corporations,Bulk orders,Land Transport,True,2024-09-27 13:48:23.195013
1918,"Handicrafts & Furniture,Petroleum & Energy",Large Corporations,Medium orders,Land Transport,True,2025-04-28 13:48:23.195162
1919,Electronics,Small Businesses,Small orders,Sea Freight,True,2024-11-03 13:48:23.195302
1920,"Electronics,Textiles & Garments,Handicrafts & Furniture",Startups,Bulk orders,Express Delivery,True,2025-01-26 13:48:23.195443
1921,"Construction & Building Materials,Handicrafts & Furniture,Agriculture & Food",Medium Enterprises,Large orders,Land Transport,True,2025-02-08 13:48:23.195619
1922,"Construction & Building Materials,Electronics",Startups,Large orders,Air Freight,False,2025-05-31 13:48:23.195766
1923,"Petroleum & Energy,Construction & Building Materials,Chemicals & Fertilizers",Medium Enterprises,Bulk orders,Air Freight,True,2024-08-23 13:48:23.195913
1924,"Construction & Building Materials,Agriculture & Food",Large Corporations,Large orders,Sea Freight,True,2025-01-10 13:48:23.196053
1925,"Agriculture & Food,Textiles & Garments,Handicrafts & Furniture",Small Businesses,Small orders,Air Freight,True,2025-03-16 13:48:23.196199
1926,"Petroleum & Energy,Construction & Building Materials",Large Corporations,Medium orders,Sea Freight,False,2025-03-16 13:48:23.196339
1927,"Chemicals & Fertilizers,Petroleum & Energy,Construction & Building Materials",Large Corporations,Medium orders,Air Freight,False,2024-09-02 13:48:23.196480
1928,"Chemicals & Fertilizers,Petroleum & Energy,Electronics",Small Businesses,Small orders,Sea Freight,True,2025-01-14 13:48:23.196622
1929,"Agriculture & Food,Chemicals & Fertilizers",Small Businesses,Small orders,Sea Freight,True,2025-03-19 13:48:23.196762
