country,founded,id,industry,linkedin_url,locality,name,region,size,website
egypt,2007,egypt_1513,agriculture,linkedin.com/company/egypt-co-1513,luxor,Egyptian Company 1513,luxor governorate,51-200,company1513.eg
egypt,2021,egypt_1514,textiles,linkedin.com/company/egypt-co-1514,port said,Egyptian Company 1514,giza governorate,1-10,company1514.eg
egypt,2006,egypt_1515,agriculture,linkedin.com/company/egypt-co-1515,giza,Egyptian Company 1515,cairo governorate,11-50,company1515.eg
egypt,2016,egypt_1516,agriculture,linkedin.com/company/egypt-co-1516,luxor,Egyptian Company 1516,port said governorate,51-200,company1516.eg
egypt,2021,egypt_1517,textiles,linkedin.com/company/egypt-co-1517,port said,Egyptian Company 1517,port said governorate,11-50,company1517.eg
egypt,2018,egypt_1518,textiles,linkedin.com/company/egypt-co-1518,alexandria,Egyptian Company 1518,giza governorate,11-50,company1518.eg
egypt,1991,egypt_1519,electronics,linkedin.com/company/egypt-co-1519,luxor,Egyptian Company 1519,giza governorate,1-10,company1519.eg
egypt,2002,egypt_1520,tourism,linkedin.com/company/egypt-co-1520,port said,Egyptian Company 1520,alexandria governorate,201-500,company1520.eg
egypt,2005,egypt_1521,construction,linkedin.com/company/egypt-co-1521,luxor,Egyptian Company 1521,luxor governorate,11-50,company1521.eg
egypt,2009,egypt_1522,agriculture,linkedin.com/company/egypt-co-1522,luxor,Egyptian Company 1522,giza governorate,201-500,company1522.eg
egypt,2013,egypt_1523,agriculture,linkedin.com/company/egypt-co-1523,giza,Egyptian Company 1523,luxor governorate,51-200,company1523.eg
egypt,2013,egypt_1524,electronics,linkedin.com/company/egypt-co-1524,cairo,Egyptian Company 1524,cairo governorate,201-500,company1524.eg
egypt,2004,egypt_1525,textiles,linkedin.com/company/egypt-co-1525,giza,Egyptian Company 1525,alexandria governorate,51-200,company1525.eg
egypt,2017,egypt_1526,textiles,linkedin.com/company/egypt-co-1526,giza,Egyptian Company 1526,giza governorate,11-50,company1526.eg
egypt,2018,egypt_1527,tourism,linkedin.com/company/egypt-co-1527,luxor,Egyptian Company 1527,giza governorate,51-200,company1527.eg
egypt,2012,egypt_1528,textiles,linkedin.com/company/egypt-co-1528,alexandria,Egyptian Company 1528,giza governorate,1-10,company1528.eg
egypt,2002,egypt_1529,tourism,linkedin.com/company/egypt-co-1529,port said,Egyptian Company 1529,luxor governorate,1-10,company1529.eg
egypt,1992,egypt_1530,it services,linkedin.com/company/egypt-co-1530,giza,Egyptian Company 1530,port said governorate,11-50,company1530.eg
egypt,2014,egypt_1531,electronics,linkedin.com/company/egypt-co-1531,luxor,Egyptian Company 1531,cairo governorate,201-500,company1531.eg
egypt,1995,egypt_1532,tourism,linkedin.com/company/egypt-co-1532,alexandria,Egyptian Company 1532,alexandria governorate,1-10,company1532.eg
egypt,2017,egypt_1533,electronics,linkedin.com/company/egypt-co-1533,giza,Egyptian Company 1533,port said governorate,11-50,company1533.eg
egypt,2007,egypt_1534,it services,linkedin.com/company/egypt-co-1534,luxor,Egyptian Company 1534,alexandria governorate,1-10,company1534.eg
egypt,2001,egypt_1535,it services,linkedin.com/company/egypt-co-1535,port said,Egyptian Company 1535,alexandria governorate,1-10,company1535.eg
egypt,2011,egypt_1536,tourism,linkedin.com/company/egypt-co-1536,cairo,Egyptian Company 1536,port said governorate,11-50,company1536.eg
egypt,2003,egypt_1537,it services,linkedin.com/company/egypt-co-1537,giza,Egyptian Company 1537,alexandria governorate,201-500,company1537.eg
egypt,1998,egypt_1538,textiles,linkedin.com/company/egypt-co-1538,cairo,Egyptian Company 1538,port said governorate,1-10,company1538.eg
egypt,2001,egypt_1539,construction,linkedin.com/company/egypt-co-1539,giza,Egyptian Company 1539,alexandria governorate,11-50,company1539.eg
egypt,1992,egypt_1540,agriculture,linkedin.com/company/egypt-co-1540,port said,Egyptian Company 1540,alexandria governorate,201-500,company1540.eg
egypt,2022,egypt_1541,agriculture,linkedin.com/company/egypt-co-1541,giza,Egyptian Company 1541,port said governorate,1-10,company1541.eg
egypt,2005,egypt_1542,agriculture,linkedin.com/company/egypt-co-1542,port said,Egyptian Company 1542,cairo governorate,1-10,company1542.eg
egypt,2001,egypt_1543,it services,linkedin.com/company/egypt-co-1543,cairo,Egyptian Company 1543,luxor governorate,11-50,company1543.eg
egypt,2001,egypt_1544,agriculture,linkedin.com/company/egypt-co-1544,giza,Egyptian Company 1544,alexandria governorate,201-500,company1544.eg
egypt,1990,egypt_1545,agriculture,linkedin.com/company/egypt-co-1545,cairo,Egyptian Company 1545,cairo governorate,51-200,company1545.eg
egypt,2000,egypt_1546,construction,linkedin.com/company/egypt-co-1546,cairo,Egyptian Company 1546,luxor governorate,11-50,company1546.eg
egypt,2019,egypt_1547,it services,linkedin.com/company/egypt-co-1547,cairo,Egyptian Company 1547,alexandria governorate,11-50,company1547.eg
egypt,2006,egypt_1548,textiles,linkedin.com/company/egypt-co-1548,alexandria,Egyptian Company 1548,luxor governorate,1-10,company1548.eg
egypt,2022,egypt_1549,construction,linkedin.com/company/egypt-co-1549,port said,Egyptian Company 1549,alexandria governorate,11-50,company1549.eg
egypt,2019,egypt_1550,construction,linkedin.com/company/egypt-co-1550,luxor,Egyptian Company 1550,giza governorate,11-50,company1550.eg
egypt,2006,egypt_1551,tourism,linkedin.com/company/egypt-co-1551,giza,Egyptian Company 1551,alexandria governorate,11-50,company1551.eg
egypt,2007,egypt_1552,electronics,linkedin.com/company/egypt-co-1552,cairo,Egyptian Company 1552,giza governorate,1-10,company1552.eg
egypt,2018,egypt_1553,textiles,linkedin.com/company/egypt-co-1553,port said,Egyptian Company 1553,cairo governorate,201-500,company1553.eg
egypt,1996,egypt_1554,construction,linkedin.com/company/egypt-co-1554,alexandria,Egyptian Company 1554,alexandria governorate,11-50,company1554.eg
egypt,2013,egypt_1555,textiles,linkedin.com/company/egypt-co-1555,port said,Egyptian Company 1555,luxor governorate,51-200,company1555.eg
egypt,2021,egypt_1556,agriculture,linkedin.com/company/egypt-co-1556,port said,Egyptian Company 1556,port said governorate,1-10,company1556.eg
egypt,2009,egypt_1557,agriculture,linkedin.com/company/egypt-co-1557,giza,Egyptian Company 1557,cairo governorate,51-200,company1557.eg
egypt,1991,egypt_1558,tourism,linkedin.com/company/egypt-co-1558,port said,Egyptian Company 1558,port said governorate,1-10,company1558.eg
egypt,2011,egypt_1559,textiles,linkedin.com/company/egypt-co-1559,cairo,Egyptian Company 1559,luxor governorate,201-500,company1559.eg
egypt,2009,egypt_1560,tourism,linkedin.com/company/egypt-co-1560,port said,Egyptian Company 1560,cairo governorate,1-10,company1560.eg
egypt,1998,egypt_1561,construction,linkedin.com/company/egypt-co-1561,port said,Egyptian Company 1561,giza governorate,11-50,company1561.eg
egypt,1998,egypt_1562,textiles,linkedin.com/company/egypt-co-1562,giza,Egyptian Company 1562,alexandria governorate,1-10,company1562.eg
egypt,1998,egypt_1563,tourism,linkedin.com/company/egypt-co-1563,luxor,Egyptian Company 1563,giza governorate,51-200,company1563.eg
egypt,2004,egypt_1564,textiles,linkedin.com/company/egypt-co-1564,luxor,Egyptian Company 1564,cairo governorate,1-10,company1564.eg
egypt,2012,egypt_1565,tourism,linkedin.com/company/egypt-co-1565,luxor,Egyptian Company 1565,luxor governorate,51-200,company1565.eg
egypt,2011,egypt_1566,construction,linkedin.com/company/egypt-co-1566,alexandria,Egyptian Company 1566,alexandria governorate,51-200,company1566.eg
egypt,1994,egypt_1567,tourism,linkedin.com/company/egypt-co-1567,cairo,Egyptian Company 1567,cairo governorate,51-200,company1567.eg
egypt,1996,egypt_1568,construction,linkedin.com/company/egypt-co-1568,luxor,Egyptian Company 1568,giza governorate,1-10,company1568.eg
egypt,1998,egypt_1569,textiles,linkedin.com/company/egypt-co-1569,alexandria,Egyptian Company 1569,port said governorate,1-10,company1569.eg
egypt,2019,egypt_1570,textiles,linkedin.com/company/egypt-co-1570,giza,Egyptian Company 1570,port said governorate,51-200,company1570.eg
egypt,2019,egypt_1571,agriculture,linkedin.com/company/egypt-co-1571,cairo,Egyptian Company 1571,giza governorate,51-200,company1571.eg
egypt,1995,egypt_1572,agriculture,linkedin.com/company/egypt-co-1572,luxor,Egyptian Company 1572,giza governorate,1-10,company1572.eg
egypt,2006,egypt_1573,tourism,linkedin.com/company/egypt-co-1573,giza,Egyptian Company 1573,giza governorate,1-10,company1573.eg
egypt,2016,egypt_1574,agriculture,linkedin.com/company/egypt-co-1574,giza,Egyptian Company 1574,cairo governorate,11-50,company1574.eg
egypt,2019,egypt_1575,construction,linkedin.com/company/egypt-co-1575,luxor,Egyptian Company 1575,alexandria governorate,11-50,company1575.eg
egypt,2018,egypt_1576,construction,linkedin.com/company/egypt-co-1576,giza,Egyptian Company 1576,giza governorate,51-200,company1576.eg
egypt,2004,egypt_1577,textiles,linkedin.com/company/egypt-co-1577,alexandria,Egyptian Company 1577,cairo governorate,201-500,company1577.eg
egypt,2005,egypt_1578,textiles,linkedin.com/company/egypt-co-1578,cairo,Egyptian Company 1578,alexandria governorate,51-200,company1578.eg
egypt,2013,egypt_1579,tourism,linkedin.com/company/egypt-co-1579,giza,Egyptian Company 1579,alexandria governorate,51-200,company1579.eg
egypt,1998,egypt_1580,tourism,linkedin.com/company/egypt-co-1580,giza,Egyptian Company 1580,alexandria governorate,51-200,company1580.eg
egypt,1990,egypt_1581,it services,linkedin.com/company/egypt-co-1581,alexandria,Egyptian Company 1581,port said governorate,1-10,company1581.eg
egypt,2004,egypt_1582,construction,linkedin.com/company/egypt-co-1582,alexandria,Egyptian Company 1582,luxor governorate,1-10,company1582.eg
egypt,2011,egypt_1583,it services,linkedin.com/company/egypt-co-1583,giza,Egyptian Company 1583,alexandria governorate,1-10,company1583.eg
egypt,1998,egypt_1584,tourism,linkedin.com/company/egypt-co-1584,luxor,Egyptian Company 1584,port said governorate,1-10,company1584.eg
egypt,2010,egypt_1585,electronics,linkedin.com/company/egypt-co-1585,luxor,Egyptian Company 1585,port said governorate,11-50,company1585.eg
egypt,2013,egypt_1586,construction,linkedin.com/company/egypt-co-1586,alexandria,Egyptian Company 1586,luxor governorate,51-200,company1586.eg
egypt,2011,egypt_1587,electronics,linkedin.com/company/egypt-co-1587,port said,Egyptian Company 1587,giza governorate,51-200,company1587.eg
egypt,2000,egypt_1588,construction,linkedin.com/company/egypt-co-1588,cairo,Egyptian Company 1588,giza governorate,51-200,company1588.eg
egypt,2013,egypt_1589,construction,linkedin.com/company/egypt-co-1589,alexandria,Egyptian Company 1589,port said governorate,201-500,company1589.eg
egypt,2014,egypt_1590,it services,linkedin.com/company/egypt-co-1590,luxor,Egyptian Company 1590,giza governorate,201-500,company1590.eg
egypt,2013,egypt_1591,construction,linkedin.com/company/egypt-co-1591,alexandria,Egyptian Company 1591,luxor governorate,51-200,company1591.eg
egypt,2021,egypt_1592,electronics,linkedin.com/company/egypt-co-1592,luxor,Egyptian Company 1592,giza governorate,51-200,company1592.eg
egypt,2006,egypt_1593,agriculture,linkedin.com/company/egypt-co-1593,port said,Egyptian Company 1593,cairo governorate,11-50,company1593.eg
egypt,2001,egypt_1594,agriculture,linkedin.com/company/egypt-co-1594,port said,Egyptian Company 1594,cairo governorate,51-200,company1594.eg
egypt,1999,egypt_1595,electronics,linkedin.com/company/egypt-co-1595,cairo,Egyptian Company 1595,cairo governorate,11-50,company1595.eg
egypt,2021,egypt_1596,electronics,linkedin.com/company/egypt-co-1596,luxor,Egyptian Company 1596,cairo governorate,201-500,company1596.eg
egypt,2006,egypt_1597,construction,linkedin.com/company/egypt-co-1597,giza,Egyptian Company 1597,cairo governorate,1-10,company1597.eg
egypt,2022,egypt_1598,agriculture,linkedin.com/company/egypt-co-1598,luxor,Egyptian Company 1598,alexandria governorate,201-500,company1598.eg
egypt,2007,egypt_1599,construction,linkedin.com/company/egypt-co-1599,giza,Egyptian Company 1599,giza governorate,11-50,company1599.eg
egypt,2019,egypt_1600,construction,linkedin.com/company/egypt-co-1600,alexandria,Egyptian Company 1600,alexandria governorate,201-500,company1600.eg
egypt,1991,egypt_1601,it services,linkedin.com/company/egypt-co-1601,giza,Egyptian Company 1601,giza governorate,51-200,company1601.eg
egypt,2016,egypt_1602,agriculture,linkedin.com/company/egypt-co-1602,alexandria,Egyptian Company 1602,port said governorate,201-500,company1602.eg
egypt,2008,egypt_1603,electronics,linkedin.com/company/egypt-co-1603,port said,Egyptian Company 1603,port said governorate,51-200,company1603.eg
egypt,2020,egypt_1604,construction,linkedin.com/company/egypt-co-1604,port said,Egyptian Company 1604,port said governorate,51-200,company1604.eg
egypt,1999,egypt_1605,it services,linkedin.com/company/egypt-co-1605,alexandria,Egyptian Company 1605,luxor governorate,51-200,company1605.eg
egypt,2000,egypt_1606,textiles,linkedin.com/company/egypt-co-1606,giza,Egyptian Company 1606,luxor governorate,51-200,company1606.eg
egypt,2016,egypt_1607,it services,linkedin.com/company/egypt-co-1607,alexandria,Egyptian Company 1607,giza governorate,201-500,company1607.eg
egypt,2000,egypt_1608,electronics,linkedin.com/company/egypt-co-1608,cairo,Egyptian Company 1608,giza governorate,201-500,company1608.eg
egypt,1991,egypt_1609,construction,linkedin.com/company/egypt-co-1609,alexandria,Egyptian Company 1609,cairo governorate,11-50,company1609.eg
egypt,2011,egypt_1610,construction,linkedin.com/company/egypt-co-1610,giza,Egyptian Company 1610,giza governorate,201-500,company1610.eg
egypt,2022,egypt_1611,agriculture,linkedin.com/company/egypt-co-1611,cairo,Egyptian Company 1611,luxor governorate,51-200,company1611.eg
egypt,1992,egypt_1612,tourism,linkedin.com/company/egypt-co-1612,port said,Egyptian Company 1612,giza governorate,1-10,company1612.eg
egypt,2001,egypt_1613,tourism,linkedin.com/company/egypt-co-1613,port said,Egyptian Company 1613,cairo governorate,11-50,company1613.eg
egypt,2017,egypt_1614,agriculture,linkedin.com/company/egypt-co-1614,giza,Egyptian Company 1614,alexandria governorate,51-200,company1614.eg
egypt,2019,egypt_1615,agriculture,linkedin.com/company/egypt-co-1615,alexandria,Egyptian Company 1615,giza governorate,1-10,company1615.eg
egypt,2010,egypt_1616,electronics,linkedin.com/company/egypt-co-1616,giza,Egyptian Company 1616,port said governorate,51-200,company1616.eg
egypt,1992,egypt_1617,agriculture,linkedin.com/company/egypt-co-1617,alexandria,Egyptian Company 1617,giza governorate,201-500,company1617.eg
egypt,1993,egypt_1618,electronics,linkedin.com/company/egypt-co-1618,alexandria,Egyptian Company 1618,alexandria governorate,51-200,company1618.eg
egypt,1990,egypt_1619,construction,linkedin.com/company/egypt-co-1619,cairo,Egyptian Company 1619,port said governorate,201-500,company1619.eg
egypt,1994,egypt_1620,tourism,linkedin.com/company/egypt-co-1620,luxor,Egyptian Company 1620,alexandria governorate,1-10,company1620.eg
egypt,1997,egypt_1621,electronics,linkedin.com/company/egypt-co-1621,port said,Egyptian Company 1621,alexandria governorate,51-200,company1621.eg
egypt,2008,egypt_1622,agriculture,linkedin.com/company/egypt-co-1622,alexandria,Egyptian Company 1622,port said governorate,11-50,company1622.eg
egypt,2014,egypt_1623,textiles,linkedin.com/company/egypt-co-1623,port said,Egyptian Company 1623,giza governorate,201-500,company1623.eg
egypt,1998,egypt_1624,agriculture,linkedin.com/company/egypt-co-1624,alexandria,Egyptian Company 1624,luxor governorate,201-500,company1624.eg
egypt,1990,egypt_1625,textiles,linkedin.com/company/egypt-co-1625,alexandria,Egyptian Company 1625,luxor governorate,1-10,company1625.eg
egypt,2011,egypt_1626,electronics,linkedin.com/company/egypt-co-1626,giza,Egyptian Company 1626,cairo governorate,11-50,company1626.eg
egypt,2014,egypt_1627,agriculture,linkedin.com/company/egypt-co-1627,alexandria,Egyptian Company 1627,port said governorate,11-50,company1627.eg
egypt,2022,egypt_1628,construction,linkedin.com/company/egypt-co-1628,luxor,Egyptian Company 1628,luxor governorate,11-50,company1628.eg
egypt,2016,egypt_1629,agriculture,linkedin.com/company/egypt-co-1629,alexandria,Egyptian Company 1629,cairo governorate,1-10,company1629.eg
egypt,1992,egypt_1630,tourism,linkedin.com/company/egypt-co-1630,cairo,Egyptian Company 1630,alexandria governorate,51-200,company1630.eg
egypt,2019,egypt_1631,electronics,linkedin.com/company/egypt-co-1631,cairo,Egyptian Company 1631,giza governorate,11-50,company1631.eg
egypt,2002,egypt_1632,electronics,linkedin.com/company/egypt-co-1632,cairo,Egyptian Company 1632,port said governorate,201-500,company1632.eg
egypt,1993,egypt_1633,textiles,linkedin.com/company/egypt-co-1633,cairo,Egyptian Company 1633,port said governorate,51-200,company1633.eg
egypt,2019,egypt_1634,construction,linkedin.com/company/egypt-co-1634,luxor,Egyptian Company 1634,cairo governorate,201-500,company1634.eg
egypt,2015,egypt_1635,tourism,linkedin.com/company/egypt-co-1635,alexandria,Egyptian Company 1635,port said governorate,1-10,company1635.eg
egypt,2010,egypt_1636,tourism,linkedin.com/company/egypt-co-1636,luxor,Egyptian Company 1636,giza governorate,201-500,company1636.eg
egypt,2009,egypt_1637,tourism,linkedin.com/company/egypt-co-1637,alexandria,Egyptian Company 1637,giza governorate,1-10,company1637.eg
egypt,2002,egypt_1638,electronics,linkedin.com/company/egypt-co-1638,alexandria,Egyptian Company 1638,port said governorate,11-50,company1638.eg
egypt,2008,egypt_1639,textiles,linkedin.com/company/egypt-co-1639,alexandria,Egyptian Company 1639,giza governorate,11-50,company1639.eg
egypt,2004,egypt_1640,textiles,linkedin.com/company/egypt-co-1640,cairo,Egyptian Company 1640,luxor governorate,1-10,company1640.eg
egypt,2019,egypt_1641,it services,linkedin.com/company/egypt-co-1641,cairo,Egyptian Company 1641,giza governorate,1-10,company1641.eg
egypt,2018,egypt_1642,textiles,linkedin.com/company/egypt-co-1642,port said,Egyptian Company 1642,alexandria governorate,51-200,company1642.eg
egypt,2015,egypt_1643,agriculture,linkedin.com/company/egypt-co-1643,giza,Egyptian Company 1643,alexandria governorate,11-50,company1643.eg
egypt,2016,egypt_1644,tourism,linkedin.com/company/egypt-co-1644,cairo,Egyptian Company 1644,cairo governorate,11-50,company1644.eg
egypt,2007,egypt_1645,construction,linkedin.com/company/egypt-co-1645,alexandria,Egyptian Company 1645,luxor governorate,1-10,company1645.eg
egypt,2003,egypt_1646,electronics,linkedin.com/company/egypt-co-1646,port said,Egyptian Company 1646,giza governorate,1-10,company1646.eg
egypt,1998,egypt_1647,electronics,linkedin.com/company/egypt-co-1647,alexandria,Egyptian Company 1647,cairo governorate,11-50,company1647.eg
egypt,1990,egypt_1648,tourism,linkedin.com/company/egypt-co-1648,cairo,Egyptian Company 1648,giza governorate,1-10,company1648.eg
egypt,1995,egypt_1649,electronics,linkedin.com/company/egypt-co-1649,giza,Egyptian Company 1649,giza governorate,11-50,company1649.eg
egypt,2008,egypt_1650,construction,linkedin.com/company/egypt-co-1650,alexandria,Egyptian Company 1650,port said governorate,11-50,company1650.eg
egypt,2021,egypt_1651,electronics,linkedin.com/company/egypt-co-1651,luxor,Egyptian Company 1651,giza governorate,1-10,company1651.eg
egypt,2016,egypt_1652,tourism,linkedin.com/company/egypt-co-1652,giza,Egyptian Company 1652,giza governorate,1-10,company1652.eg
egypt,1996,egypt_1653,construction,linkedin.com/company/egypt-co-1653,port said,Egyptian Company 1653,giza governorate,51-200,company1653.eg
egypt,2006,egypt_1654,tourism,linkedin.com/company/egypt-co-1654,alexandria,Egyptian Company 1654,alexandria governorate,201-500,company1654.eg
egypt,2014,egypt_1655,agriculture,linkedin.com/company/egypt-co-1655,alexandria,Egyptian Company 1655,giza governorate,201-500,company1655.eg
egypt,2016,egypt_1656,textiles,linkedin.com/company/egypt-co-1656,cairo,Egyptian Company 1656,port said governorate,11-50,company1656.eg
egypt,2004,egypt_1657,agriculture,linkedin.com/company/egypt-co-1657,cairo,Egyptian Company 1657,alexandria governorate,201-500,company1657.eg
egypt,2007,egypt_1658,electronics,linkedin.com/company/egypt-co-1658,alexandria,Egyptian Company 1658,luxor governorate,1-10,company1658.eg
egypt,1995,egypt_1659,it services,linkedin.com/company/egypt-co-1659,port said,Egyptian Company 1659,luxor governorate,1-10,company1659.eg
egypt,1995,egypt_1660,electronics,linkedin.com/company/egypt-co-1660,luxor,Egyptian Company 1660,luxor governorate,51-200,company1660.eg
egypt,2016,egypt_1661,construction,linkedin.com/company/egypt-co-1661,alexandria,Egyptian Company 1661,port said governorate,201-500,company1661.eg
egypt,1990,egypt_1662,it services,linkedin.com/company/egypt-co-1662,alexandria,Egyptian Company 1662,luxor governorate,201-500,company1662.eg
egypt,1995,egypt_1663,construction,linkedin.com/company/egypt-co-1663,luxor,Egyptian Company 1663,cairo governorate,11-50,company1663.eg
egypt,2016,egypt_1664,textiles,linkedin.com/company/egypt-co-1664,luxor,Egyptian Company 1664,port said governorate,201-500,company1664.eg
egypt,2006,egypt_1665,textiles,linkedin.com/company/egypt-co-1665,alexandria,Egyptian Company 1665,cairo governorate,51-200,company1665.eg
egypt,1999,egypt_1666,textiles,linkedin.com/company/egypt-co-1666,luxor,Egyptian Company 1666,alexandria governorate,51-200,company1666.eg
egypt,1997,egypt_1667,agriculture,linkedin.com/company/egypt-co-1667,alexandria,Egyptian Company 1667,cairo governorate,201-500,company1667.eg
egypt,1992,egypt_1668,tourism,linkedin.com/company/egypt-co-1668,port said,Egyptian Company 1668,luxor governorate,51-200,company1668.eg
egypt,2021,egypt_1669,agriculture,linkedin.com/company/egypt-co-1669,port said,Egyptian Company 1669,luxor governorate,1-10,company1669.eg
egypt,2010,egypt_1670,agriculture,linkedin.com/company/egypt-co-1670,alexandria,Egyptian Company 1670,port said governorate,1-10,company1670.eg
egypt,1991,egypt_1671,construction,linkedin.com/company/egypt-co-1671,luxor,Egyptian Company 1671,giza governorate,201-500,company1671.eg
egypt,2018,egypt_1672,agriculture,linkedin.com/company/egypt-co-1672,port said,Egyptian Company 1672,port said governorate,11-50,company1672.eg
egypt,2000,egypt_1673,it services,linkedin.com/company/egypt-co-1673,giza,Egyptian Company 1673,alexandria governorate,51-200,company1673.eg
egypt,2016,egypt_1674,textiles,linkedin.com/company/egypt-co-1674,luxor,Egyptian Company 1674,cairo governorate,1-10,company1674.eg
egypt,2015,egypt_1675,electronics,linkedin.com/company/egypt-co-1675,alexandria,Egyptian Company 1675,giza governorate,1-10,company1675.eg
egypt,2002,egypt_1676,agriculture,linkedin.com/company/egypt-co-1676,alexandria,Egyptian Company 1676,luxor governorate,51-200,company1676.eg
egypt,1992,egypt_1677,construction,linkedin.com/company/egypt-co-1677,giza,Egyptian Company 1677,luxor governorate,201-500,company1677.eg
egypt,2017,egypt_1678,it services,linkedin.com/company/egypt-co-1678,alexandria,Egyptian Company 1678,port said governorate,201-500,company1678.eg
egypt,2013,egypt_1679,textiles,linkedin.com/company/egypt-co-1679,alexandria,Egyptian Company 1679,port said governorate,11-50,company1679.eg
egypt,1998,egypt_1680,tourism,linkedin.com/company/egypt-co-1680,port said,Egyptian Company 1680,port said governorate,1-10,company1680.eg
egypt,2019,egypt_1681,agriculture,linkedin.com/company/egypt-co-1681,alexandria,Egyptian Company 1681,alexandria governorate,51-200,company1681.eg
egypt,1992,egypt_1682,it services,linkedin.com/company/egypt-co-1682,alexandria,Egyptian Company 1682,port said governorate,1-10,company1682.eg
egypt,2015,egypt_1683,construction,linkedin.com/company/egypt-co-1683,giza,Egyptian Company 1683,giza governorate,11-50,company1683.eg
egypt,1997,egypt_1684,construction,linkedin.com/company/egypt-co-1684,alexandria,Egyptian Company 1684,alexandria governorate,11-50,company1684.eg
egypt,1991,egypt_1685,tourism,linkedin.com/company/egypt-co-1685,cairo,Egyptian Company 1685,port said governorate,1-10,company1685.eg
egypt,2017,egypt_1686,electronics,linkedin.com/company/egypt-co-1686,cairo,Egyptian Company 1686,luxor governorate,1-10,company1686.eg
egypt,1996,egypt_1687,it services,linkedin.com/company/egypt-co-1687,cairo,Egyptian Company 1687,cairo governorate,11-50,company1687.eg
egypt,2009,egypt_1688,electronics,linkedin.com/company/egypt-co-1688,cairo,Egyptian Company 1688,port said governorate,1-10,company1688.eg
egypt,2000,egypt_1689,electronics,linkedin.com/company/egypt-co-1689,cairo,Egyptian Company 1689,cairo governorate,51-200,company1689.eg
egypt,1997,egypt_1690,tourism,linkedin.com/company/egypt-co-1690,luxor,Egyptian Company 1690,giza governorate,201-500,company1690.eg
egypt,2006,egypt_1691,agriculture,linkedin.com/company/egypt-co-1691,port said,Egyptian Company 1691,cairo governorate,11-50,company1691.eg
egypt,1992,egypt_1692,agriculture,linkedin.com/company/egypt-co-1692,port said,Egyptian Company 1692,port said governorate,51-200,company1692.eg
egypt,2012,egypt_1693,tourism,linkedin.com/company/egypt-co-1693,giza,Egyptian Company 1693,alexandria governorate,11-50,company1693.eg
egypt,1997,egypt_1694,electronics,linkedin.com/company/egypt-co-1694,luxor,Egyptian Company 1694,cairo governorate,201-500,company1694.eg
egypt,1996,egypt_1695,agriculture,linkedin.com/company/egypt-co-1695,alexandria,Egyptian Company 1695,port said governorate,51-200,company1695.eg
egypt,2005,egypt_1696,electronics,linkedin.com/company/egypt-co-1696,luxor,Egyptian Company 1696,luxor governorate,11-50,company1696.eg
egypt,2000,egypt_1697,construction,linkedin.com/company/egypt-co-1697,port said,Egyptian Company 1697,giza governorate,201-500,company1697.eg
egypt,2006,egypt_1698,it services,linkedin.com/company/egypt-co-1698,port said,Egyptian Company 1698,giza governorate,51-200,company1698.eg
egypt,2018,egypt_1699,electronics,linkedin.com/company/egypt-co-1699,port said,Egyptian Company 1699,giza governorate,1-10,company1699.eg
egypt,1998,egypt_1700,it services,linkedin.com/company/egypt-co-1700,alexandria,Egyptian Company 1700,cairo governorate,11-50,company1700.eg
egypt,2018,egypt_1701,it services,linkedin.com/company/egypt-co-1701,alexandria,Egyptian Company 1701,giza governorate,11-50,company1701.eg
egypt,2006,egypt_1702,it services,linkedin.com/company/egypt-co-1702,port said,Egyptian Company 1702,port said governorate,11-50,company1702.eg
egypt,2015,egypt_1703,agriculture,linkedin.com/company/egypt-co-1703,giza,Egyptian Company 1703,giza governorate,1-10,company1703.eg
egypt,2010,egypt_1704,agriculture,linkedin.com/company/egypt-co-1704,giza,Egyptian Company 1704,cairo governorate,51-200,company1704.eg
egypt,2017,egypt_1705,textiles,linkedin.com/company/egypt-co-1705,cairo,Egyptian Company 1705,cairo governorate,11-50,company1705.eg
egypt,2009,egypt_1706,tourism,linkedin.com/company/egypt-co-1706,cairo,Egyptian Company 1706,giza governorate,201-500,company1706.eg
egypt,1991,egypt_1707,agriculture,linkedin.com/company/egypt-co-1707,port said,Egyptian Company 1707,cairo governorate,51-200,company1707.eg
egypt,2022,egypt_1708,textiles,linkedin.com/company/egypt-co-1708,luxor,Egyptian Company 1708,cairo governorate,1-10,company1708.eg
egypt,2003,egypt_1709,agriculture,linkedin.com/company/egypt-co-1709,port said,Egyptian Company 1709,giza governorate,11-50,company1709.eg
egypt,2014,egypt_1710,it services,linkedin.com/company/egypt-co-1710,luxor,Egyptian Company 1710,alexandria governorate,51-200,company1710.eg
egypt,1999,egypt_1711,it services,linkedin.com/company/egypt-co-1711,cairo,Egyptian Company 1711,luxor governorate,201-500,company1711.eg
egypt,2004,egypt_1712,textiles,linkedin.com/company/egypt-co-1712,port said,Egyptian Company 1712,port said governorate,11-50,company1712.eg
egypt,2014,egypt_1713,tourism,linkedin.com/company/egypt-co-1713,port said,Egyptian Company 1713,luxor governorate,201-500,company1713.eg
egypt,2000,egypt_1714,tourism,linkedin.com/company/egypt-co-1714,luxor,Egyptian Company 1714,giza governorate,1-10,company1714.eg
egypt,1999,egypt_1715,it services,linkedin.com/company/egypt-co-1715,luxor,Egyptian Company 1715,luxor governorate,11-50,company1715.eg
egypt,2004,egypt_1716,agriculture,linkedin.com/company/egypt-co-1716,port said,Egyptian Company 1716,giza governorate,51-200,company1716.eg
