UserID,Age,City,Occupation,PrimaryInterests,BudgetRange,PreferredSupplierType,JoinedDate,IsActive
user_1547,36-45,Mansoura,Manager,"Textiles & Garments,Healthcare & Pharmaceuticals",100K-500K EGP,Any Size,2025-06-16,True
user_1548,18-25,Tanta,Teacher,"Tourism & Hospitality,Transportation & Logistics,Healthcare & Pharmaceuticals",10K-50K EGP,Small Businesses,2025-06-16,True
user_1549,26-35,Aswan,Teacher,"Healthcare & Pharmaceuticals,Construction & Real Estate",100K-500K EGP,Medium Enterprises,2025-06-16,True
user_1550,56+,Zagazig,Marketing,"Technology,Education",10K-50K EGP,Any Size,2025-06-16,True
user_1551,56+,Suez,Teacher,"Energy & Utilities,Construction & Real Estate",10K-50K EGP,Medium Enterprises,2025-06-16,True
user_1552,56+,Suez,Sales,"Retail & Commerce,Agriculture & Food,Technology,Energy & Utilities",100K-500K EGP,Any Size,2025-06-16,False
user_1553,36-45,Damanhur,Engineer,"Healthcare & Pharmaceuticals,Education,Manufacturing",10K-50K EGP,Small Businesses,2025-06-16,True
user_1554,46-55,Ismailia,Engineer,"Financial Services,Transportation & Logistics,Manufacturing",50K-100K EGP,Any Size,2025-06-16,False
user_1555,46-55,Giza,Entrepreneur,"Construction & Real Estate,Education",<10K EGP,Medium Enterprises,2025-06-16,True
user_1556,26-35,Damanhur,Business Owner,"Energy & Utilities,Tourism & Hospitality",10K-50K EGP,Medium Enterprises,2025-06-16,True
user_1557,56+,Port Said,Marketing,"Retail & Commerce,Agriculture & Food,Healthcare & Pharmaceuticals,Energy & Utilities",50K-100K EGP,Small Businesses,2025-06-16,True
user_1558,18-25,Alexandria,Manager,"Energy & Utilities,Textiles & Garments,Agriculture & Food,Construction & Real Estate",<10K EGP,Medium Enterprises,2025-06-16,True
user_1559,46-55,Damanhur,Marketing,"Textiles & Garments,Financial Services",500K+ EGP,Small Businesses,2025-06-16,True
user_1560,36-45,Tanta,Marketing,"Energy & Utilities,Education",50K-100K EGP,Large Corporations,2025-06-16,True
user_1561,36-45,Damanhur,Doctor,"Agriculture & Food,Manufacturing",50K-100K EGP,Medium Enterprises,2025-06-16,False
user_1562,26-35,Ismailia,Other,"Textiles & Garments,Education,Technology",<10K EGP,Small Businesses,2025-06-16,True
user_1563,26-35,Damanhur,Entrepreneur,"Manufacturing,Education,Financial Services",50K-100K EGP,Medium Enterprises,2025-06-16,True
user_1564,26-35,Zagazig,Marketing,"Education,Agriculture & Food",10K-50K EGP,Medium Enterprises,2025-06-16,True
user_1565,46-55,Giza,Student,"Tourism & Hospitality,Construction & Real Estate",<10K EGP,Small Businesses,2025-06-16,True
user_1566,36-45,Port Said,Marketing,"Energy & Utilities,Technology",500K+ EGP,Any Size,2025-06-16,False
user_1567,18-25,Aswan,Other,"Textiles & Garments,Technology,Manufacturing,Energy & Utilities",500K+ EGP,Large Corporations,2025-06-16,True
user_1568,46-55,Suez,Engineer,"Textiles & Garments,Tourism & Hospitality,Energy & Utilities,Technology",100K-500K EGP,Large Corporations,2025-06-16,False
user_1569,18-25,Giza,Manager,"Textiles & Garments,Energy & Utilities,Technology",<10K EGP,Small Businesses,2025-06-16,False
user_1570,36-45,Aswan,Sales,"Retail & Commerce,Energy & Utilities",50K-100K EGP,Medium Enterprises,2025-06-16,False
user_1571,26-35,Cairo,Doctor,"Transportation & Logistics,Technology",100K-500K EGP,Small Businesses,2025-06-16,False
user_1572,36-45,Port Said,Student,"Manufacturing,Agriculture & Food,Tourism & Hospitality,Financial Services",50K-100K EGP,Any Size,2025-06-16,True
user_1573,46-55,Ismailia,Manager,"Construction & Real Estate,Technology,Manufacturing",500K+ EGP,Any Size,2025-06-16,True
user_1574,56+,Giza,Teacher,"Construction & Real Estate,Tourism & Hospitality,Healthcare & Pharmaceuticals,Energy & Utilities",100K-500K EGP,Medium Enterprises,2025-06-16,False
user_1575,26-35,Giza,Other,"Financial Services,Healthcare & Pharmaceuticals,Manufacturing,Transportation & Logistics",500K+ EGP,Any Size,2025-06-16,False
user_1576,18-25,Damanhur,Business Owner,"Construction & Real Estate,Agriculture & Food",500K+ EGP,Medium Enterprises,2025-06-16,False
user_1577,26-35,Ismailia,Sales,"Textiles & Garments,Transportation & Logistics,Energy & Utilities,Healthcare & Pharmaceuticals",10K-50K EGP,Medium Enterprises,2025-06-16,True
user_1578,18-25,Cairo,Engineer,"Construction & Real Estate,Healthcare & Pharmaceuticals,Technology,Manufacturing",<10K EGP,Medium Enterprises,2025-06-16,False
user_1579,26-35,Port Said,Other,"Healthcare & Pharmaceuticals,Construction & Real Estate",10K-50K EGP,Any Size,2025-06-16,False
user_1580,56+,Port Said,Business Owner,"Energy & Utilities,Transportation & Logistics,Technology",500K+ EGP,Large Corporations,2025-06-16,False
user_1581,56+,Damanhur,Sales,"Transportation & Logistics,Healthcare & Pharmaceuticals",50K-100K EGP,Large Corporations,2025-06-16,False
user_1582,26-35,Giza,Manager,"Tourism & Hospitality,Energy & Utilities,Agriculture & Food",50K-100K EGP,Any Size,2025-06-16,False
user_1583,26-35,Damanhur,Teacher,"Healthcare & Pharmaceuticals,Retail & Commerce,Textiles & Garments",100K-500K EGP,Small Businesses,2025-06-16,False
user_1584,18-25,Alexandria,Manager,"Manufacturing,Agriculture & Food,Textiles & Garments",<10K EGP,Large Corporations,2025-06-16,True
user_1585,36-45,Luxor,Entrepreneur,"Retail & Commerce,Transportation & Logistics,Textiles & Garments",500K+ EGP,Any Size,2025-06-16,True
user_1586,26-35,Mansoura,Other,"Construction & Real Estate,Retail & Commerce",100K-500K EGP,Medium Enterprises,2025-06-16,True
user_1587,18-25,Damanhur,Doctor,"Energy & Utilities,Education,Financial Services,Transportation & Logistics",<10K EGP,Medium Enterprises,2025-06-16,False
user_1588,26-35,Damanhur,Doctor,"Construction & Real Estate,Energy & Utilities",500K+ EGP,Large Corporations,2025-06-16,True
user_1589,36-45,Aswan,Student,"Manufacturing,Textiles & Garments",100K-500K EGP,Medium Enterprises,2025-06-16,True
user_1590,18-25,Zagazig,Manager,"Financial Services,Healthcare & Pharmaceuticals,Tourism & Hospitality,Manufacturing",<10K EGP,Any Size,2025-06-16,False
user_1591,36-45,Port Said,Manager,"Retail & Commerce,Transportation & Logistics,Manufacturing",100K-500K EGP,Small Businesses,2025-06-16,True
user_1592,26-35,Cairo,Other,"Retail & Commerce,Tourism & Hospitality",50K-100K EGP,Large Corporations,2025-06-16,False
user_1593,36-45,Cairo,Engineer,"Agriculture & Food,Construction & Real Estate",<10K EGP,Large Corporations,2025-06-16,True
user_1594,18-25,Ismailia,Sales,"Tourism & Hospitality,Retail & Commerce,Technology",50K-100K EGP,Large Corporations,2025-06-16,False
user_1595,18-25,Alexandria,Business Owner,"Education,Manufacturing,Retail & Commerce",<10K EGP,Any Size,2025-06-16,True
user_1596,56+,Damanhur,Sales,"Agriculture & Food,Manufacturing",500K+ EGP,Any Size,2025-06-16,False
user_1597,18-25,Giza,Manager,"Energy & Utilities,Manufacturing,Financial Services",10K-50K EGP,Medium Enterprises,2025-06-16,False
user_1598,18-25,Aswan,Business Owner,"Healthcare & Pharmaceuticals,Financial Services,Construction & Real Estate,Technology",50K-100K EGP,Small Businesses,2025-06-16,True
user_1599,46-55,Damanhur,Sales,"Tourism & Hospitality,Retail & Commerce",10K-50K EGP,Large Corporations,2025-06-16,True
user_1600,56+,Luxor,Manager,"Textiles & Garments,Manufacturing",500K+ EGP,Small Businesses,2025-06-16,True
user_1601,46-55,Damanhur,Other,"Education,Textiles & Garments,Financial Services",100K-500K EGP,Small Businesses,2025-06-16,True
user_1602,56+,Mansoura,Student,"Technology,Education,Textiles & Garments",100K-500K EGP,Small Businesses,2025-06-16,True
user_1603,18-25,Aswan,Sales,"Financial Services,Retail & Commerce,Tourism & Hospitality",10K-50K EGP,Large Corporations,2025-06-16,False
user_1604,26-35,Port Said,Sales,"Tourism & Hospitality,Manufacturing,Agriculture & Food",50K-100K EGP,Large Corporations,2025-06-16,True
user_1605,56+,Alexandria,Manager,"Transportation & Logistics,Education,Manufacturing",50K-100K EGP,Small Businesses,2025-06-16,True
user_1606,46-55,Zagazig,Sales,"Transportation & Logistics,Education",50K-100K EGP,Any Size,2025-06-16,False
user_1607,18-25,Tanta,Teacher,"Construction & Real Estate,Tourism & Hospitality,Financial Services",500K+ EGP,Small Businesses,2025-06-16,True
user_1608,46-55,Alexandria,Doctor,"Education,Agriculture & Food,Financial Services",100K-500K EGP,Medium Enterprises,2025-06-16,True
user_1609,46-55,Alexandria,Entrepreneur,"Manufacturing,Education",500K+ EGP,Large Corporations,2025-06-16,True
user_1610,26-35,Ismailia,Doctor,"Education,Energy & Utilities",10K-50K EGP,Large Corporations,2025-06-16,True
user_1611,36-45,Alexandria,Engineer,"Retail & Commerce,Financial Services",<10K EGP,Small Businesses,2025-06-16,True
user_1612,56+,Mansoura,Manager,"Agriculture & Food,Education,Manufacturing",50K-100K EGP,Small Businesses,2025-06-16,True
user_1613,18-25,Zagazig,Teacher,"Education,Transportation & Logistics",10K-50K EGP,Large Corporations,2025-06-16,True
user_1614,26-35,Ismailia,Other,"Energy & Utilities,Textiles & Garments,Technology",10K-50K EGP,Small Businesses,2025-06-16,True
user_1615,56+,Luxor,Marketing,"Education,Energy & Utilities,Agriculture & Food,Financial Services",<10K EGP,Any Size,2025-06-16,False
user_1616,36-45,Damanhur,Entrepreneur,"Textiles & Garments,Healthcare & Pharmaceuticals,Retail & Commerce",500K+ EGP,Any Size,2025-06-16,False
user_1617,56+,Ismailia,Entrepreneur,"Education,Technology",<10K EGP,Any Size,2025-06-16,True
user_1618,26-35,Damanhur,Manager,"Textiles & Garments,Construction & Real Estate,Tourism & Hospitality",<10K EGP,Any Size,2025-06-16,True
user_1619,56+,Ismailia,Manager,"Education,Energy & Utilities,Construction & Real Estate",100K-500K EGP,Any Size,2025-06-16,True
user_1620,56+,Luxor,Student,"Construction & Real Estate,Agriculture & Food,Tourism & Hospitality",100K-500K EGP,Large Corporations,2025-06-16,True
user_1621,46-55,Ismailia,Engineer,"Construction & Real Estate,Retail & Commerce",10K-50K EGP,Medium Enterprises,2025-06-16,True
user_1622,26-35,Port Said,Teacher,"Construction & Real Estate,Technology,Manufacturing",500K+ EGP,Large Corporations,2025-06-16,True
user_1623,36-45,Cairo,Teacher,"Transportation & Logistics,Financial Services,Manufacturing,Education",100K-500K EGP,Large Corporations,2025-06-16,True
user_1624,18-25,Suez,Student,"Education,Textiles & Garments,Healthcare & Pharmaceuticals",<10K EGP,Small Businesses,2025-06-16,True
user_1625,18-25,Alexandria,Manager,"Energy & Utilities,Tourism & Hospitality,Transportation & Logistics",10K-50K EGP,Large Corporations,2025-06-16,True
user_1626,26-35,Alexandria,Sales,"Retail & Commerce,Manufacturing",500K+ EGP,Medium Enterprises,2025-06-16,True
user_1627,36-45,Ismailia,Student,"Retail & Commerce,Healthcare & Pharmaceuticals,Energy & Utilities,Manufacturing",<10K EGP,Medium Enterprises,2025-06-16,True
user_1628,18-25,Port Said,Teacher,"Textiles & Garments,Technology",10K-50K EGP,Small Businesses,2025-06-16,True
user_1629,36-45,Giza,Marketing,"Financial Services,Energy & Utilities,Textiles & Garments",500K+ EGP,Medium Enterprises,2025-06-16,False
user_1630,18-25,Ismailia,Other,"Tourism & Hospitality,Textiles & Garments",500K+ EGP,Medium Enterprises,2025-06-16,False
user_1631,46-55,Aswan,Sales,"Transportation & Logistics,Manufacturing",50K-100K EGP,Large Corporations,2025-06-16,True
user_1632,56+,Port Said,Sales,"Construction & Real Estate,Financial Services,Manufacturing",500K+ EGP,Small Businesses,2025-06-16,True
user_1633,18-25,Cairo,Student,"Transportation & Logistics,Tourism & Hospitality",50K-100K EGP,Any Size,2025-06-16,True
user_1634,18-25,Port Said,Manager,"Energy & Utilities,Tourism & Hospitality",<10K EGP,Large Corporations,2025-06-16,False
user_1635,36-45,Ismailia,Sales,"Retail & Commerce,Education,Agriculture & Food,Manufacturing",10K-50K EGP,Any Size,2025-06-16,True
user_1636,46-55,Luxor,Teacher,"Healthcare & Pharmaceuticals,Financial Services",10K-50K EGP,Small Businesses,2025-06-16,True
user_1637,26-35,Zagazig,Student,"Transportation & Logistics,Textiles & Garments",500K+ EGP,Any Size,2025-06-16,True
user_1638,18-25,Mansoura,Manager,"Tourism & Hospitality,Retail & Commerce",<10K EGP,Small Businesses,2025-06-16,True
user_1639,46-55,Giza,Other,"Manufacturing,Construction & Real Estate,Textiles & Garments",100K-500K EGP,Small Businesses,2025-06-16,False
user_1640,36-45,Tanta,Marketing,"Healthcare & Pharmaceuticals,Textiles & Garments",10K-50K EGP,Medium Enterprises,2025-06-16,True
user_1641,46-55,Aswan,Business Owner,"Energy & Utilities,Education,Technology",100K-500K EGP,Large Corporations,2025-06-16,True
user_1642,36-45,Suez,Teacher,"Textiles & Garments,Construction & Real Estate",<10K EGP,Large Corporations,2025-06-16,True
user_1643,46-55,Zagazig,Doctor,"Retail & Commerce,Financial Services,Energy & Utilities",50K-100K EGP,Large Corporations,2025-06-16,False
user_1644,18-25,Mansoura,Entrepreneur,"Technology,Tourism & Hospitality,Retail & Commerce,Construction & Real Estate",10K-50K EGP,Small Businesses,2025-06-16,False
user_1645,56+,Ismailia,Teacher,"Financial Services,Tourism & Hospitality",100K-500K EGP,Large Corporations,2025-06-16,True
user_1646,18-25,Alexandria,Student,"Retail & Commerce,Tourism & Hospitality,Manufacturing,Financial Services",500K+ EGP,Small Businesses,2025-06-16,True
user_1647,18-25,Ismailia,Sales,"Manufacturing,Education,Agriculture & Food,Transportation & Logistics",<10K EGP,Small Businesses,2025-06-16,True
user_1648,46-55,Port Said,Other,"Technology,Financial Services,Manufacturing",500K+ EGP,Large Corporations,2025-06-16,True
user_1649,18-25,Damanhur,Manager,"Manufacturing,Financial Services,Textiles & Garments",<10K EGP,Small Businesses,2025-06-16,True
user_1650,26-35,Tanta,Teacher,"Healthcare & Pharmaceuticals,Energy & Utilities",500K+ EGP,Any Size,2025-06-16,False
user_1651,18-25,Damanhur,Marketing,"Technology,Agriculture & Food,Textiles & Garments,Retail & Commerce",100K-500K EGP,Small Businesses,2025-06-16,True
user_1652,36-45,Mansoura,Business Owner,"Transportation & Logistics,Energy & Utilities,Financial Services",10K-50K EGP,Any Size,2025-06-16,True
user_1653,46-55,Cairo,Other,"Energy & Utilities,Retail & Commerce,Education,Financial Services",500K+ EGP,Large Corporations,2025-06-16,True
user_1654,36-45,Damanhur,Entrepreneur,"Education,Construction & Real Estate",10K-50K EGP,Small Businesses,2025-06-16,True
user_1655,18-25,Damanhur,Manager,"Transportation & Logistics,Healthcare & Pharmaceuticals",50K-100K EGP,Small Businesses,2025-06-16,True
user_1656,18-25,Cairo,Entrepreneur,"Education,Healthcare & Pharmaceuticals",100K-500K EGP,Any Size,2025-06-16,False
user_1657,56+,Tanta,Sales,"Financial Services,Tourism & Hospitality",100K-500K EGP,Any Size,2025-06-16,True
user_1658,56+,Mansoura,Doctor,"Healthcare & Pharmaceuticals,Textiles & Garments,Technology,Retail & Commerce",10K-50K EGP,Large Corporations,2025-06-16,True
user_1659,18-25,Giza,Student,"Construction & Real Estate,Agriculture & Food,Retail & Commerce,Healthcare & Pharmaceuticals",50K-100K EGP,Any Size,2025-06-16,True
user_1660,18-25,Giza,Student,"Energy & Utilities,Manufacturing,Education,Construction & Real Estate",50K-100K EGP,Any Size,2025-06-16,False
user_1661,18-25,Giza,Doctor,"Education,Manufacturing",10K-50K EGP,Any Size,2025-06-16,True
user_1662,26-35,Aswan,Business Owner,"Textiles & Garments,Financial Services,Agriculture & Food,Technology",10K-50K EGP,Any Size,2025-06-16,False
user_1663,56+,Damanhur,Engineer,"Manufacturing,Energy & Utilities",<10K EGP,Medium Enterprises,2025-06-16,True
user_1664,18-25,Alexandria,Other,"Financial Services,Agriculture & Food,Tourism & Hospitality,Transportation & Logistics",100K-500K EGP,Medium Enterprises,2025-06-16,True
user_1665,18-25,Ismailia,Marketing,"Energy & Utilities,Construction & Real Estate",<10K EGP,Medium Enterprises,2025-06-16,True
user_1666,26-35,Zagazig,Student,"Financial Services,Education,Healthcare & Pharmaceuticals",50K-100K EGP,Any Size,2025-06-16,True
user_1667,36-45,Tanta,Other,"Transportation & Logistics,Energy & Utilities",<10K EGP,Large Corporations,2025-06-16,True
user_1668,46-55,Tanta,Teacher,"Technology,Energy & Utilities,Tourism & Hospitality",10K-50K EGP,Large Corporations,2025-06-16,False
user_1669,46-55,Aswan,Teacher,"Agriculture & Food,Construction & Real Estate,Technology",100K-500K EGP,Large Corporations,2025-06-16,True
user_1670,46-55,Luxor,Manager,"Healthcare & Pharmaceuticals,Transportation & Logistics,Tourism & Hospitality",10K-50K EGP,Any Size,2025-06-16,True
user_1671,36-45,Suez,Engineer,"Healthcare & Pharmaceuticals,Textiles & Garments,Energy & Utilities,Technology",500K+ EGP,Any Size,2025-06-16,True
user_1672,18-25,Alexandria,Sales,"Technology,Agriculture & Food,Energy & Utilities,Manufacturing",100K-500K EGP,Small Businesses,2025-06-16,True
user_1673,36-45,Cairo,Sales,"Education,Construction & Real Estate,Agriculture & Food",50K-100K EGP,Small Businesses,2025-06-16,True
user_1674,18-25,Giza,Business Owner,"Technology,Agriculture & Food",500K+ EGP,Any Size,2025-06-16,True
user_1675,56+,Zagazig,Entrepreneur,"Financial Services,Transportation & Logistics,Education",100K-500K EGP,Large Corporations,2025-06-16,False
user_1676,18-25,Cairo,Other,"Energy & Utilities,Agriculture & Food,Healthcare & Pharmaceuticals,Construction & Real Estate",500K+ EGP,Any Size,2025-06-16,True
user_1677,56+,Port Said,Entrepreneur,"Transportation & Logistics,Tourism & Hospitality,Textiles & Garments",100K-500K EGP,Any Size,2025-06-16,False
user_1678,56+,Cairo,Other,"Manufacturing,Retail & Commerce",10K-50K EGP,Any Size,2025-06-16,True
user_1679,46-55,Mansoura,Doctor,"Retail & Commerce,Education",500K+ EGP,Medium Enterprises,2025-06-16,True
user_1680,36-45,Tanta,Teacher,"Manufacturing,Textiles & Garments",<10K EGP,Large Corporations,2025-06-16,True
user_1681,36-45,Cairo,Teacher,"Retail & Commerce,Construction & Real Estate,Financial Services",50K-100K EGP,Medium Enterprises,2025-06-16,False
user_1682,18-25,Tanta,Sales,"Agriculture & Food,Retail & Commerce,Energy & Utilities",50K-100K EGP,Large Corporations,2025-06-16,True
user_1683,46-55,Cairo,Marketing,"Agriculture & Food,Financial Services,Education,Technology",100K-500K EGP,Any Size,2025-06-16,True
user_1684,26-35,Port Said,Other,"Construction & Real Estate,Manufacturing,Tourism & Hospitality,Financial Services",500K+ EGP,Medium Enterprises,2025-06-16,False
user_1685,18-25,Giza,Marketing,"Transportation & Logistics,Tourism & Hospitality",100K-500K EGP,Medium Enterprises,2025-06-16,True
user_1686,46-55,Mansoura,Sales,"Tourism & Hospitality,Education,Healthcare & Pharmaceuticals,Technology",10K-50K EGP,Large Corporations,2025-06-16,True
user_1687,18-25,Giza,Doctor,"Education,Technology,Tourism & Hospitality",<10K EGP,Medium Enterprises,2025-06-16,True
user_1688,26-35,Ismailia,Marketing,"Transportation & Logistics,Retail & Commerce,Construction & Real Estate",<10K EGP,Small Businesses,2025-06-16,False
user_1689,36-45,Mansoura,Engineer,"Education,Textiles & Garments,Manufacturing,Tourism & Hospitality",<10K EGP,Small Businesses,2025-06-16,False
user_1690,18-25,Suez,Engineer,"Financial Services,Retail & Commerce,Manufacturing,Technology",<10K EGP,Large Corporations,2025-06-16,True
user_1691,36-45,Giza,Manager,"Energy & Utilities,Construction & Real Estate,Financial Services,Textiles & Garments",<10K EGP,Medium Enterprises,2025-06-16,True
user_1692,26-35,Cairo,Doctor,"Education,Financial Services,Technology",100K-500K EGP,Small Businesses,2025-06-16,False
user_1693,46-55,Aswan,Sales,"Energy & Utilities,Transportation & Logistics,Tourism & Hospitality",10K-50K EGP,Large Corporations,2025-06-16,True
user_1694,26-35,Mansoura,Marketing,"Education,Textiles & Garments,Agriculture & Food,Healthcare & Pharmaceuticals",100K-500K EGP,Small Businesses,2025-06-16,True
user_1695,18-25,Ismailia,Sales,"Transportation & Logistics,Energy & Utilities,Education",10K-50K EGP,Medium Enterprises,2025-06-16,True
user_1696,18-25,Zagazig,Business Owner,"Financial Services,Construction & Real Estate,Education,Healthcare & Pharmaceuticals",50K-100K EGP,Medium Enterprises,2025-06-16,False
user_1697,36-45,Damanhur,Doctor,"Agriculture & Food,Healthcare & Pharmaceuticals",500K+ EGP,Large Corporations,2025-06-16,False
user_1698,46-55,Giza,Manager,"Education,Manufacturing,Agriculture & Food",<10K EGP,Large Corporations,2025-06-16,True
user_1699,26-35,Aswan,Teacher,"Financial Services,Education,Retail & Commerce,Textiles & Garments",50K-100K EGP,Medium Enterprises,2025-06-16,True
user_1700,26-35,Suez,Manager,"Manufacturing,Education,Energy & Utilities,Construction & Real Estate",500K+ EGP,Any Size,2025-06-16,True
user_1701,36-45,Aswan,Business Owner,"Manufacturing,Education",10K-50K EGP,Small Businesses,2025-06-16,False
user_1702,18-25,Luxor,Teacher,"Technology,Transportation & Logistics,Textiles & Garments,Tourism & Hospitality",100K-500K EGP,Small Businesses,2025-06-16,True
user_1703,36-45,Ismailia,Student,"Financial Services,Agriculture & Food,Construction & Real Estate",500K+ EGP,Any Size,2025-06-16,True
user_1704,46-55,Port Said,Entrepreneur,"Transportation & Logistics,Retail & Commerce,Manufacturing,Tourism & Hospitality",500K+ EGP,Medium Enterprises,2025-06-16,True
user_1705,26-35,Mansoura,Business Owner,"Education,Technology,Retail & Commerce",50K-100K EGP,Any Size,2025-06-16,True
user_1706,46-55,Ismailia,Business Owner,"Healthcare & Pharmaceuticals,Textiles & Garments,Technology,Construction & Real Estate",<10K EGP,Small Businesses,2025-06-16,True
user_1707,46-55,Tanta,Business Owner,"Education,Textiles & Garments",500K+ EGP,Small Businesses,2025-06-16,True
user_1708,26-35,Luxor,Entrepreneur,"Manufacturing,Energy & Utilities,Retail & Commerce,Healthcare & Pharmaceuticals",500K+ EGP,Medium Enterprises,2025-06-16,False
user_1709,56+,Tanta,Entrepreneur,"Transportation & Logistics,Tourism & Hospitality",10K-50K EGP,Small Businesses,2025-06-16,True
user_1710,56+,Giza,Doctor,"Healthcare & Pharmaceuticals,Technology,Financial Services",50K-100K EGP,Large Corporations,2025-06-16,False
user_1711,36-45,Port Said,Sales,"Retail & Commerce,Education",50K-100K EGP,Large Corporations,2025-06-16,True
user_1712,26-35,Luxor,Sales,"Financial Services,Manufacturing",500K+ EGP,Medium Enterprises,2025-06-16,True
user_1713,26-35,Damanhur,Manager,"Transportation & Logistics,Textiles & Garments,Healthcare & Pharmaceuticals,Energy & Utilities",50K-100K EGP,Medium Enterprises,2025-06-16,True
user_1714,26-35,Tanta,Student,"Construction & Real Estate,Agriculture & Food,Retail & Commerce,Education",10K-50K EGP,Any Size,2025-06-16,True
user_1715,36-45,Ismailia,Engineer,"Energy & Utilities,Healthcare & Pharmaceuticals,Tourism & Hospitality",100K-500K EGP,Medium Enterprises,2025-06-16,True
user_1716,26-35,Alexandria,Sales,"Agriculture & Food,Transportation & Logistics,Tourism & Hospitality",10K-50K EGP,Large Corporations,2025-06-16,True
user_1717,46-55,Ismailia,Engineer,"Construction & Real Estate,Transportation & Logistics,Retail & Commerce",100K-500K EGP,Any Size,2025-06-16,False
user_1718,46-55,Zagazig,Business Owner,"Construction & Real Estate,Tourism & Hospitality,Energy & Utilities",10K-50K EGP,Medium Enterprises,2025-06-16,True
user_1719,46-55,Aswan,Marketing,"Tourism & Hospitality,Retail & Commerce",100K-500K EGP,Small Businesses,2025-06-16,True
user_1720,56+,Zagazig,Engineer,"Retail & Commerce,Financial Services,Tourism & Hospitality",10K-50K EGP,Any Size,2025-06-16,True
user_1721,46-55,Alexandria,Student,"Energy & Utilities,Education,Tourism & Hospitality,Textiles & Garments",<10K EGP,Medium Enterprises,2025-06-16,False
user_1722,26-35,Ismailia,Teacher,"Construction & Real Estate,Tourism & Hospitality,Transportation & Logistics",50K-100K EGP,Small Businesses,2025-06-16,True
user_1723,26-35,Suez,Manager,"Tourism & Hospitality,Manufacturing,Education",10K-50K EGP,Medium Enterprises,2025-06-16,True
user_1724,46-55,Alexandria,Entrepreneur,"Tourism & Hospitality,Agriculture & Food",<10K EGP,Small Businesses,2025-06-16,True
user_1725,18-25,Mansoura,Engineer,"Tourism & Hospitality,Energy & Utilities,Education",100K-500K EGP,Any Size,2025-06-16,True
user_1726,56+,Luxor,Manager,"Education,Healthcare & Pharmaceuticals",50K-100K EGP,Any Size,2025-06-16,False
user_1727,36-45,Giza,Other,"Retail & Commerce,Manufacturing",100K-500K EGP,Large Corporations,2025-06-16,True
user_1728,18-25,Damanhur,Student,"Retail & Commerce,Education",100K-500K EGP,Any Size,2025-06-16,True
user_1729,36-45,Tanta,Manager,"Tourism & Hospitality,Education",<10K EGP,Medium Enterprises,2025-06-16,False
user_1730,56+,Tanta,Teacher,"Retail & Commerce,Textiles & Garments,Education",50K-100K EGP,Large Corporations,2025-06-16,False
user_1731,56+,Luxor,Marketing,"Tourism & Hospitality,Healthcare & Pharmaceuticals",10K-50K EGP,Large Corporations,2025-06-16,True
user_1732,56+,Alexandria,Sales,"Education,Transportation & Logistics,Textiles & Garments,Manufacturing",100K-500K EGP,Small Businesses,2025-06-16,True
user_1733,26-35,Zagazig,Marketing,"Energy & Utilities,Manufacturing",500K+ EGP,Small Businesses,2025-06-16,True
user_1734,56+,Tanta,Marketing,"Tourism & Hospitality,Healthcare & Pharmaceuticals,Energy & Utilities,Construction & Real Estate",50K-100K EGP,Medium Enterprises,2025-06-16,False
user_1735,26-35,Giza,Student,"Construction & Real Estate,Tourism & Hospitality,Healthcare & Pharmaceuticals",10K-50K EGP,Small Businesses,2025-06-16,True
user_1736,56+,Luxor,Doctor,"Energy & Utilities,Retail & Commerce,Financial Services,Tourism & Hospitality",50K-100K EGP,Large Corporations,2025-06-16,True
user_1737,26-35,Zagazig,Doctor,"Technology,Energy & Utilities,Textiles & Garments,Retail & Commerce",50K-100K EGP,Small Businesses,2025-06-16,False
user_1738,36-45,Cairo,Teacher,"Textiles & Garments,Retail & Commerce,Tourism & Hospitality",500K+ EGP,Medium Enterprises,2025-06-16,True
user_1739,36-45,Tanta,Marketing,"Agriculture & Food,Manufacturing",<10K EGP,Medium Enterprises,2025-06-16,True
user_1740,26-35,Giza,Engineer,"Technology,Healthcare & Pharmaceuticals",<10K EGP,Small Businesses,2025-06-16,True
user_1741,56+,Zagazig,Teacher,"Healthcare & Pharmaceuticals,Retail & Commerce",500K+ EGP,Medium Enterprises,2025-06-16,False
user_1742,56+,Luxor,Teacher,"Financial Services,Transportation & Logistics,Textiles & Garments",50K-100K EGP,Large Corporations,2025-06-16,False
user_1743,36-45,Zagazig,Student,"Agriculture & Food,Construction & Real Estate,Retail & Commerce,Energy & Utilities",<10K EGP,Small Businesses,2025-06-16,True
user_1744,26-35,Damanhur,Student,"Transportation & Logistics,Education",50K-100K EGP,Large Corporations,2025-06-16,True
user_1745,36-45,Aswan,Sales,"Transportation & Logistics,Agriculture & Food,Tourism & Hospitality",10K-50K EGP,Small Businesses,2025-06-16,True
user_1746,46-55,Mansoura,Engineer,"Textiles & Garments,Construction & Real Estate",50K-100K EGP,Large Corporations,2025-06-16,True
user_1747,46-55,Luxor,Other,"Transportation & Logistics,Technology,Healthcare & Pharmaceuticals",50K-100K EGP,Any Size,2025-06-16,True
user_1748,18-25,Cairo,Manager,"Healthcare & Pharmaceuticals,Energy & Utilities,Retail & Commerce,Agriculture & Food",10K-50K EGP,Medium Enterprises,2025-06-16,True
