UserID,avg_rating,rating_std,total_ratings,min_rating,max_rating,rating_2_count,rating_3_count,rating_4_count,rating_5_count,avg_time_spent,time_spent_std,total_time_spent,max_time_spent,session_count,total_likes,total_shares,total_comments,like_rate,share_rate,comment_rate,num_preferred_industries,unique_industries_explored,browse_diversity_score,prefers_large_corp,prefers_startup,prefers_bulk_orders,prefers_sea_freight,receives_alerts
1405,4.162,0.993,74.0,2.0,5.0,7.0,10.0,21.0,36.0,50.123,31.926,3709.077,179.147,74.0,19.0,5.0,4.0,0.257,0.068,0.054,3,6,2.0,1,0,0,0,1
1406,4.86,0.35,57.0,4.0,5.0,0.0,0.0,8.0,49.0,63.985,30.712,3647.151,189.103,57.0,15.0,6.0,2.0,0.263,0.105,0.035,3,3,1.0,0,1,0,0,1
1407,4.617,0.616,128.0,2.0,5.0,2.0,3.0,37.0,86.0,55.449,27.088,7097.425,163.212,128.0,32.0,13.0,4.0,0.25,0.102,0.031,3,5,1.6666666666666667,1,0,0,0,1
1408,4.661,0.477,62.0,4.0,5.0,0.0,0.0,21.0,41.0,61.053,29.142,3785.274,128.047,62.0,15.0,5.0,7.0,0.242,0.081,0.113,3,3,1.0,0,1,0,0,1
1409,4.1,1.057,40.0,2.0,5.0,4.0,8.0,8.0,20.0,47.699,28.448,1907.949,132.57,40.0,6.0,2.0,2.0,0.15,0.05,0.05,1,5,5.0,1,0,0,0,0
1410,4.186,0.931,102.0,2.0,5.0,5.0,21.0,26.0,50.0,47.632,28.642,4858.415,177.659,102.0,25.0,9.0,4.0,0.245,0.088,0.039,1,6,6.0,0,0,0,0,1
1411,4.0,1.052,66.0,2.0,5.0,7.0,15.0,15.0,29.0,49.202,31.122,3247.306,117.155,66.0,18.0,8.0,3.0,0.273,0.121,0.045,2,5,2.5,1,0,1,0,0
1412,4.391,0.85,138.0,2.0,5.0,7.0,12.0,39.0,80.0,50.122,28.701,6916.879,182.9,138.0,39.0,16.0,8.0,0.283,0.116,0.058,3,6,2.0,0,0,0,1,0
1413,3.977,0.976,87.0,2.0,5.0,8.0,18.0,29.0,32.0,42.675,26.686,3712.721,127.225,87.0,26.0,15.0,4.0,0.299,0.172,0.046,1,6,6.0,0,0,1,0,0
1414,4.067,1.031,45.0,2.0,5.0,5.0,7.0,13.0,20.0,51.377,31.315,2311.98,158.288,45.0,12.0,2.0,1.0,0.267,0.044,0.022,1,5,5.0,1,0,0,1,0
1415,4.215,0.878,121.0,2.0,5.0,5.0,21.0,38.0,57.0,53.627,33.645,6488.887,199.218,121.0,25.0,10.0,2.0,0.207,0.083,0.017,3,6,2.0,0,0,0,0,0
1416,4.293,0.983,75.0,2.0,5.0,7.0,7.0,18.0,43.0,52.57,35.579,3942.742,199.681,75.0,24.0,9.0,5.0,0.32,0.12,0.067,1,5,5.0,1,0,0,0,0
1417,4.25,0.868,72.0,2.0,5.0,4.0,8.0,26.0,34.0,49.693,28.665,3577.911,145.452,72.0,22.0,5.0,3.0,0.306,0.069,0.042,1,5,5.0,1,0,0,0,1
1418,4.203,0.884,69.0,2.0,5.0,3.0,12.0,22.0,32.0,54.171,28.655,3737.796,125.557,69.0,16.0,2.0,6.0,0.232,0.029,0.087,1,6,6.0,0,0,0,1,0
1419,3.622,1.193,45.0,2.0,5.0,11.0,10.0,9.0,15.0,47.072,39.393,2118.231,215.207,45.0,7.0,2.0,4.0,0.156,0.044,0.089,1,5,5.0,1,0,1,0,1
1420,4.435,0.68,85.0,2.0,5.0,2.0,3.0,36.0,44.0,59.651,34.124,5070.366,149.947,85.0,25.0,8.0,3.0,0.294,0.094,0.035,2,5,2.5,0,0,0,0,0
1421,3.957,0.891,94.0,2.0,5.0,4.0,27.0,32.0,31.0,52.828,35.62,4965.801,176.589,94.0,18.0,5.0,2.0,0.191,0.053,0.021,1,6,6.0,0,0,0,0,0
1422,4.269,1.01,130.0,2.0,5.0,12.0,17.0,25.0,76.0,55.857,33.095,7261.345,202.794,130.0,37.0,19.0,7.0,0.285,0.146,0.054,1,6,6.0,0,0,1,0,0
1423,4.713,0.454,136.0,4.0,5.0,0.0,0.0,39.0,97.0,62.917,33.774,8556.695,183.903,136.0,38.0,13.0,10.0,0.279,0.096,0.074,3,3,1.0,0,1,0,1,0
1424,4.633,0.563,98.0,2.0,5.0,1.0,1.0,31.0,65.0,54.712,26.774,5361.787,176.779,98.0,23.0,11.0,6.0,0.235,0.112,0.061,3,6,2.0,1,0,0,0,0
1426,4.439,0.776,148.0,2.0,5.0,5.0,11.0,46.0,86.0,63.066,40.028,9333.768,257.65,148.0,48.0,22.0,6.0,0.324,0.149,0.041,1,6,6.0,0,0,0,0,1
1427,4.684,0.471,38.0,4.0,5.0,0.0,0.0,12.0,26.0,61.898,32.107,2352.127,149.487,38.0,15.0,3.0,1.0,0.395,0.079,0.026,2,2,1.0,0,1,0,0,0
1428,4.739,0.444,46.0,4.0,5.0,0.0,0.0,12.0,34.0,68.741,39.397,3162.08,188.573,46.0,17.0,2.0,2.0,0.37,0.043,0.043,3,2,0.6666666666666666,0,1,1,0,0
1429,4.637,0.576,182.0,2.0,5.0,1.0,6.0,51.0,124.0,57.897,30.592,10537.216,235.965,182.0,58.0,12.0,5.0,0.319,0.066,0.027,3,6,2.0,0,0,0,0,0
1430,4.7,0.463,50.0,4.0,5.0,0.0,0.0,15.0,35.0,56.29,23.606,2814.515,133.405,50.0,16.0,3.0,3.0,0.32,0.06,0.06,2,2,1.0,0,1,0,0,1
1431,4.722,0.45,90.0,4.0,5.0,0.0,0.0,25.0,65.0,63.992,38.577,5759.237,227.234,90.0,29.0,9.0,6.0,0.322,0.1,0.067,3,3,1.0,0,1,0,0,0
1432,4.373,0.797,201.0,2.0,5.0,7.0,19.0,67.0,108.0,61.821,35.729,12425.99,283.71,201.0,55.0,26.0,5.0,0.274,0.129,0.025,2,6,3.0,0,0,0,1,0
1433,4.292,0.829,89.0,2.0,5.0,3.0,12.0,30.0,44.0,56.855,33.743,5060.134,159.783,89.0,26.0,5.0,4.0,0.292,0.056,0.045,2,6,3.0,0,0,0,0,0
1434,4.69,0.471,29.0,4.0,5.0,0.0,0.0,9.0,20.0,73.469,33.053,2130.588,157.105,29.0,4.0,2.0,3.0,0.138,0.069,0.103,2,2,1.0,0,1,0,0,1
1435,4.394,0.793,104.0,2.0,5.0,2.0,14.0,29.0,59.0,61.964,40.253,6444.234,202.222,104.0,31.0,8.0,6.0,0.298,0.077,0.058,3,6,2.0,0,0,0,1,1
1436,4.313,0.869,131.0,2.0,5.0,6.0,17.0,38.0,70.0,54.764,34.405,7174.047,205.639,131.0,28.0,15.0,3.0,0.214,0.115,0.023,3,6,2.0,0,0,0,0,1
1438,4.178,0.99,90.0,2.0,5.0,8.0,13.0,24.0,45.0,47.253,29.509,4252.742,146.008,90.0,23.0,4.0,7.0,0.256,0.044,0.078,1,6,6.0,0,0,0,0,0
1439,4.487,0.745,113.0,2.0,5.0,2.0,11.0,30.0,70.0,56.089,31.1,6338.018,197.522,113.0,29.0,5.0,6.0,0.257,0.044,0.053,3,5,1.6666666666666667,1,0,0,0,0
1440,3.677,0.969,93.0,2.0,5.0,11.0,30.0,30.0,22.0,49.14,33.101,4569.987,156.254,93.0,25.0,6.0,4.0,0.269,0.065,0.043,1,6,6.0,0,0,1,0,1
1441,4.287,0.886,115.0,2.0,5.0,5.0,18.0,31.0,61.0,55.408,31.002,6371.955,218.724,115.0,40.0,13.0,6.0,0.348,0.113,0.052,3,6,2.0,1,0,1,1,0
1442,4.122,0.966,98.0,2.0,5.0,6.0,22.0,24.0,46.0,55.088,39.509,5398.633,219.206,98.0,23.0,9.0,4.0,0.235,0.092,0.041,1,6,6.0,0,0,0,0,1
1443,4.588,0.507,17.0,4.0,5.0,0.0,0.0,7.0,10.0,54.97,22.498,934.483,92.473,17.0,4.0,2.0,0.0,0.235,0.118,0.0,2,1,0.5,0,1,0,0,0
1444,3.882,0.985,68.0,2.0,5.0,6.0,19.0,20.0,23.0,43.303,32.182,2944.613,224.049,68.0,25.0,7.0,3.0,0.368,0.103,0.044,1,6,6.0,0,0,0,1,1
1445,4.292,0.856,161.0,2.0,5.0,5.0,27.0,45.0,84.0,56.78,30.658,9141.625,146.581,161.0,47.0,17.0,8.0,0.292,0.106,0.05,3,6,2.0,0,0,0,0,1
1446,4.653,0.481,49.0,4.0,5.0,0.0,0.0,17.0,32.0,59.554,23.473,2918.163,126.967,49.0,16.0,9.0,2.0,0.327,0.184,0.041,2,2,1.0,0,1,1,1,0
1447,4.826,0.388,23.0,4.0,5.0,0.0,0.0,4.0,19.0,54.529,31.495,1254.156,137.937,23.0,7.0,3.0,0.0,0.304,0.13,0.0,1,1,1.0,0,1,0,1,1
1448,4.506,0.799,79.0,2.0,5.0,3.0,6.0,18.0,52.0,60.959,40.416,4815.744,245.902,79.0,22.0,7.0,8.0,0.278,0.089,0.101,2,5,2.5,1,0,0,1,0
1449,3.871,1.055,101.0,2.0,5.0,13.0,24.0,27.0,37.0,44.344,25.093,4478.768,128.99,101.0,27.0,6.0,2.0,0.267,0.059,0.02,1,6,6.0,0,0,0,0,1
1450,4.174,0.958,138.0,2.0,5.0,10.0,23.0,38.0,67.0,51.907,33.377,7163.14,192.478,138.0,38.0,11.0,8.0,0.275,0.08,0.058,3,6,2.0,0,0,0,0,0
1451,4.629,0.49,35.0,4.0,5.0,0.0,0.0,13.0,22.0,63.437,30.841,2220.282,136.808,35.0,10.0,2.0,1.0,0.286,0.057,0.029,2,1,0.5,0,1,1,0,1
1452,4.321,0.834,81.0,2.0,5.0,3.0,10.0,26.0,42.0,57.736,31.706,4676.599,171.434,81.0,14.0,3.0,7.0,0.173,0.037,0.086,2,6,3.0,0,0,0,0,0
1453,4.188,1.006,64.0,2.0,5.0,7.0,6.0,19.0,32.0,56.833,33.667,3637.292,142.701,64.0,10.0,7.0,7.0,0.156,0.109,0.109,1,5,5.0,1,0,0,1,1
1454,4.131,1.015,130.0,2.0,5.0,13.0,20.0,34.0,63.0,53.66,34.659,6975.767,173.975,130.0,36.0,11.0,6.0,0.277,0.085,0.046,1,6,6.0,0,0,0,1,1
1455,4.31,0.873,129.0,2.0,5.0,7.0,14.0,40.0,68.0,59.603,43.478,7688.749,300.0,129.0,32.0,17.0,6.0,0.248,0.132,0.047,3,6,2.0,0,0,0,0,1
1456,4.506,0.701,85.0,2.0,5.0,2.0,4.0,28.0,51.0,51.877,25.11,4409.565,120.7,85.0,22.0,4.0,1.0,0.259,0.047,0.012,2,5,2.5,1,0,1,1,1
1457,3.981,1.102,103.0,2.0,5.0,16.0,15.0,27.0,45.0,50.578,37.703,5209.487,200.631,103.0,23.0,4.0,2.0,0.223,0.039,0.019,2,6,3.0,0,0,1,0,0
1458,4.697,0.462,89.0,4.0,5.0,0.0,0.0,27.0,62.0,62.963,28.648,5603.687,137.187,89.0,26.0,10.0,3.0,0.292,0.112,0.034,3,3,1.0,0,1,1,0,1
1459,4.719,0.457,32.0,4.0,5.0,0.0,0.0,9.0,23.0,64.035,32.229,2049.13,167.108,32.0,10.0,2.0,4.0,0.312,0.062,0.125,3,2,0.6666666666666666,0,1,0,1,1
1460,4.624,0.593,157.0,2.0,5.0,2.0,3.0,47.0,105.0,64.325,38.238,10098.987,210.369,157.0,53.0,17.0,7.0,0.338,0.108,0.045,3,5,1.6666666666666667,1,0,0,0,1
1461,4.268,0.995,97.0,2.0,5.0,8.0,14.0,19.0,56.0,50.472,33.108,4895.777,194.756,97.0,32.0,8.0,7.0,0.33,0.082,0.072,1,6,6.0,0,0,0,0,1
1462,4.452,0.803,62.0,2.0,5.0,3.0,3.0,19.0,37.0,57.667,29.752,3575.369,140.15,62.0,14.0,3.0,5.0,0.226,0.048,0.081,1,5,5.0,1,0,0,0,1
1463,4.765,0.437,17.0,4.0,5.0,0.0,0.0,4.0,13.0,68.767,46.228,1169.047,201.335,17.0,7.0,3.0,0.0,0.412,0.176,0.0,1,1,1.0,0,1,0,0,0
1464,3.91,0.887,89.0,2.0,5.0,6.0,21.0,37.0,25.0,50.409,33.543,4486.357,179.508,89.0,22.0,4.0,3.0,0.247,0.045,0.034,1,6,6.0,0,0,0,1,1
1465,4.573,0.648,220.0,2.0,5.0,2.0,13.0,62.0,143.0,61.112,35.286,13444.612,204.894,220.0,60.0,27.0,21.0,0.273,0.123,0.095,3,6,2.0,0,0,0,1,1
1466,4.786,0.418,28.0,4.0,5.0,0.0,0.0,6.0,22.0,58.56,29.522,1639.682,142.081,28.0,8.0,2.0,2.0,0.286,0.071,0.071,2,2,1.0,0,1,0,0,0
1467,4.333,0.936,90.0,2.0,5.0,6.0,11.0,20.0,53.0,57.736,38.729,5196.21,269.483,90.0,19.0,8.0,3.0,0.211,0.089,0.033,1,5,5.0,1,0,1,0,1
1468,4.775,0.423,40.0,4.0,5.0,0.0,0.0,9.0,31.0,54.393,28.675,2175.703,151.327,40.0,11.0,3.0,2.0,0.275,0.075,0.05,2,2,1.0,0,1,1,0,1
1469,4.707,0.459,58.0,4.0,5.0,0.0,0.0,17.0,41.0,66.897,35.31,3880.013,174.716,58.0,14.0,3.0,4.0,0.241,0.052,0.069,3,3,1.0,0,1,0,1,1
1470,4.055,1.015,91.0,2.0,5.0,9.0,17.0,25.0,40.0,46.475,32.332,4229.202,216.905,91.0,22.0,8.0,2.0,0.242,0.088,0.022,1,5,5.0,1,0,1,0,0
1471,4.25,0.909,64.0,2.0,5.0,6.0,2.0,26.0,30.0,56.2,29.618,3596.783,129.206,64.0,20.0,5.0,3.0,0.312,0.078,0.047,1,5,5.0,1,0,1,1,0
1472,4.727,0.447,110.0,4.0,5.0,0.0,0.0,30.0,80.0,66.973,35.581,7367.053,208.936,110.0,28.0,17.0,3.0,0.255,0.155,0.027,3,2,0.6666666666666666,0,1,0,0,0
1473,4.43,0.809,114.0,2.0,5.0,5.0,8.0,34.0,67.0,53.326,28.989,6079.21,152.994,114.0,32.0,10.0,6.0,0.281,0.088,0.053,3,6,2.0,0,0,0,1,0
1474,4.673,0.474,55.0,4.0,5.0,0.0,0.0,18.0,37.0,64.325,37.992,3537.852,236.678,55.0,14.0,4.0,1.0,0.255,0.073,0.018,2,2,1.0,0,1,0,0,0
1475,4.241,0.932,112.0,2.0,5.0,5.0,23.0,24.0,60.0,53.246,29.633,5963.528,168.608,112.0,30.0,10.0,6.0,0.268,0.089,0.054,2,6,3.0,0,0,0,1,0
1476,4.527,0.649,165.0,2.0,5.0,2.0,8.0,56.0,99.0,61.766,37.501,10191.425,273.544,165.0,46.0,15.0,8.0,0.279,0.091,0.048,3,6,2.0,0,0,0,0,0
1477,4.155,0.926,103.0,2.0,5.0,8.0,13.0,37.0,45.0,51.063,30.524,5259.475,158.315,103.0,28.0,5.0,5.0,0.272,0.049,0.049,1,6,6.0,0,0,0,0,0
1478,3.958,1.035,96.0,2.0,5.0,9.0,26.0,21.0,40.0,47.944,32.005,4602.598,154.617,96.0,26.0,8.0,5.0,0.271,0.083,0.052,2,6,3.0,0,0,1,0,0
1479,4.011,1.005,95.0,2.0,5.0,10.0,17.0,30.0,38.0,50.433,28.696,4791.179,117.635,95.0,30.0,8.0,5.0,0.316,0.084,0.053,1,6,6.0,0,0,0,0,1
1480,4.787,0.414,47.0,4.0,5.0,0.0,0.0,10.0,37.0,62.584,28.436,2941.455,118.645,47.0,13.0,7.0,1.0,0.277,0.149,0.021,1,1,1.0,0,1,0,0,0
1481,4.537,0.668,134.0,2.0,5.0,2.0,7.0,42.0,83.0,63.272,30.551,8478.48,194.323,134.0,45.0,14.0,9.0,0.336,0.104,0.067,3,6,2.0,0,0,0,0,0
1482,4.75,0.44,32.0,4.0,5.0,0.0,0.0,8.0,24.0,56.896,25.961,1820.667,129.093,32.0,8.0,2.0,1.0,0.25,0.062,0.031,3,2,0.6666666666666666,0,1,0,1,1
1483,4.389,0.844,90.0,2.0,5.0,5.0,6.0,28.0,51.0,53.933,24.497,4853.959,130.785,90.0,26.0,6.0,2.0,0.289,0.067,0.022,3,5,1.6666666666666667,1,0,0,0,1
1484,4.778,0.428,18.0,4.0,5.0,0.0,0.0,4.0,14.0,47.967,18.587,863.411,80.443,18.0,3.0,1.0,0.0,0.167,0.056,0.0,1,1,1.0,0,1,0,1,1
1485,4.26,0.931,123.0,2.0,5.0,10.0,11.0,39.0,63.0,55.663,32.514,6846.608,200.709,123.0,25.0,12.0,6.0,0.203,0.098,0.049,1,6,6.0,0,0,0,0,1
1486,4.67,0.473,94.0,4.0,5.0,0.0,0.0,31.0,63.0,68.452,38.441,6434.453,295.985,94.0,29.0,11.0,3.0,0.309,0.117,0.032,2,2,1.0,0,1,0,1,0
1487,4.018,0.977,110.0,2.0,5.0,7.0,30.0,27.0,46.0,47.538,32.56,5229.133,154.199,110.0,33.0,11.0,8.0,0.3,0.1,0.073,1,6,6.0,0,0,1,1,1
1488,4.468,0.829,111.0,2.0,5.0,6.0,6.0,29.0,70.0,56.359,27.072,6255.888,151.598,111.0,25.0,15.0,3.0,0.225,0.135,0.027,2,6,3.0,0,0,0,0,0
1489,4.537,0.676,108.0,2.0,5.0,2.0,5.0,34.0,67.0,55.801,28.078,6026.466,167.663,108.0,30.0,13.0,6.0,0.278,0.12,0.056,3,6,2.0,1,0,0,0,1
1490,4.116,0.916,69.0,2.0,5.0,4.0,13.0,23.0,29.0,50.031,31.281,3452.132,141.677,69.0,19.0,5.0,1.0,0.275,0.072,0.014,2,6,3.0,0,0,0,0,0
1491,4.662,0.476,77.0,4.0,5.0,0.0,0.0,26.0,51.0,58.084,24.947,4472.455,138.802,77.0,25.0,6.0,7.0,0.325,0.078,0.091,2,2,1.0,0,1,0,0,1
1492,4.661,0.476,109.0,4.0,5.0,0.0,0.0,37.0,72.0,61.848,36.935,6741.413,225.474,109.0,34.0,12.0,4.0,0.312,0.11,0.037,3,3,1.0,0,1,1,1,0
1493,4.116,0.883,69.0,2.0,5.0,2.0,17.0,21.0,29.0,59.548,41.415,4108.839,208.975,69.0,17.0,7.0,2.0,0.246,0.101,0.029,1,6,6.0,0,0,0,0,0
1494,4.194,0.936,165.0,2.0,5.0,11.0,26.0,48.0,80.0,48.255,27.809,7962.151,136.232,165.0,49.0,18.0,7.0,0.297,0.109,0.042,3,6,2.0,0,0,1,0,0
1495,4.808,0.402,26.0,4.0,5.0,0.0,0.0,5.0,21.0,59.999,30.081,1559.981,130.748,26.0,6.0,1.0,1.0,0.231,0.038,0.038,2,1,0.5,0,1,0,0,1
1496,4.399,0.741,183.0,2.0,5.0,4.0,16.0,66.0,97.0,58.378,31.686,10683.194,199.298,183.0,49.0,15.0,6.0,0.268,0.082,0.033,3,6,2.0,0,0,0,0,1
1497,4.46,0.696,87.0,2.0,5.0,1.0,7.0,30.0,49.0,53.837,28.446,4683.793,145.375,87.0,22.0,4.0,3.0,0.253,0.046,0.034,3,5,1.6666666666666667,1,0,1,0,1
1498,4.276,1.019,87.0,2.0,5.0,9.0,9.0,18.0,51.0,56.569,37.208,4921.474,181.574,87.0,19.0,10.0,4.0,0.218,0.115,0.046,2,5,2.5,0,0,0,0,0
1499,4.688,0.466,80.0,4.0,5.0,0.0,0.0,25.0,55.0,62.002,33.82,4960.144,180.382,80.0,28.0,4.0,2.0,0.35,0.05,0.025,3,3,1.0,0,1,0,0,0
1500,4.736,0.442,148.0,4.0,5.0,0.0,0.0,39.0,109.0,66.257,36.005,9806.031,188.499,148.0,41.0,9.0,5.0,0.277,0.061,0.034,3,3,1.0,0,1,0,0,1
1501,3.972,0.961,108.0,2.0,5.0,11.0,18.0,42.0,37.0,48.311,31.227,5217.639,167.969,108.0,34.0,7.0,2.0,0.315,0.065,0.019,1,5,5.0,0,0,0,0,1
1502,4.677,0.475,31.0,4.0,5.0,0.0,0.0,10.0,21.0,63.795,32.658,1977.649,155.81,31.0,9.0,2.0,2.0,0.29,0.065,0.065,2,2,1.0,0,1,0,1,0
1503,4.04,0.903,99.0,2.0,5.0,5.0,23.0,34.0,37.0,50.305,29.117,4980.212,130.784,99.0,26.0,6.0,3.0,0.263,0.061,0.03,2,6,3.0,0,0,0,0,1
1504,4.304,0.849,194.0,2.0,5.0,10.0,19.0,67.0,98.0,54.176,32.52,10510.091,175.223,194.0,51.0,17.0,6.0,0.263,0.088,0.031,3,6,2.0,0,0,1,1,1
1505,4.76,0.431,50.0,4.0,5.0,0.0,0.0,12.0,38.0,61.329,26.652,3066.426,143.883,50.0,16.0,4.0,0.0,0.32,0.08,0.0,3,2,0.6666666666666666,0,1,0,0,1
1506,4.333,0.872,72.0,2.0,5.0,4.0,7.0,22.0,39.0,55.585,34.717,4002.094,217.555,72.0,28.0,6.0,3.0,0.389,0.083,0.042,1,4,4.0,1,0,0,0,0
1507,4.209,0.93,110.0,2.0,5.0,7.0,17.0,32.0,54.0,54.286,30.121,5971.481,144.208,110.0,22.0,11.0,2.0,0.2,0.1,0.018,3,6,2.0,0,0,0,0,1
1508,4.488,0.672,121.0,2.0,5.0,1.0,9.0,41.0,70.0,58.571,36.099,7087.117,181.343,121.0,31.0,10.0,5.0,0.256,0.083,0.041,2,6,3.0,1,0,0,0,0
1509,4.8,0.414,15.0,4.0,5.0,0.0,0.0,3.0,12.0,51.881,29.545,778.217,127.081,15.0,3.0,2.0,1.0,0.2,0.133,0.067,1,1,1.0,0,1,0,0,0
1510,4.541,0.711,181.0,2.0,5.0,6.0,5.0,55.0,115.0,56.49,27.677,10224.643,154.474,181.0,49.0,16.0,9.0,0.271,0.088,0.05,2,5,2.5,1,0,0,0,0
1511,4.223,0.98,103.0,2.0,5.0,9.0,13.0,27.0,54.0,54.624,39.835,5626.266,268.196,103.0,21.0,7.0,5.0,0.204,0.068,0.049,1,6,6.0,0,0,0,1,1
1512,4.333,0.802,111.0,2.0,5.0,1.0,20.0,31.0,59.0,54.39,32.673,6037.256,180.946,111.0,25.0,6.0,5.0,0.225,0.054,0.045,3,6,2.0,0,0,0,0,0
1513,3.859,1.0,99.0,2.0,5.0,9.0,30.0,26.0,34.0,40.705,30.755,4029.804,217.137,99.0,22.0,8.0,3.0,0.222,0.081,0.03,1,6,6.0,0,0,1,1,0
1514,4.069,0.941,101.0,2.0,5.0,6.0,23.0,30.0,42.0,41.944,26.577,4236.35,133.284,101.0,20.0,8.0,6.0,0.198,0.079,0.059,1,6,6.0,0,0,0,0,1
1515,4.378,0.834,45.0,2.0,5.0,1.0,7.0,11.0,26.0,59.893,34.256,2695.191,168.112,45.0,8.0,4.0,0.0,0.178,0.089,0.0,1,4,4.0,1,0,0,0,0
1516,4.441,0.753,195.0,2.0,5.0,7.0,10.0,68.0,110.0,58.198,32.306,11348.615,177.813,195.0,51.0,14.0,11.0,0.262,0.072,0.056,2,6,3.0,0,0,1,0,1
1517,4.521,0.619,167.0,2.0,5.0,1.0,8.0,61.0,97.0,64.358,37.577,10747.755,239.312,167.0,46.0,8.0,8.0,0.275,0.048,0.048,3,5,1.6666666666666667,1,0,1,0,0
1518,4.766,0.426,94.0,4.0,5.0,0.0,0.0,22.0,72.0,59.791,28.565,5620.324,158.698,94.0,25.0,10.0,6.0,0.266,0.106,0.064,1,1,1.0,0,1,0,0,1
1519,4.778,0.424,27.0,4.0,5.0,0.0,0.0,6.0,21.0,65.113,35.703,1758.05,147.936,27.0,7.0,4.0,2.0,0.259,0.148,0.074,1,1,1.0,0,1,0,0,0
1520,4.698,0.465,43.0,4.0,5.0,0.0,0.0,13.0,30.0,64.517,30.996,2774.218,135.846,43.0,15.0,3.0,0.0,0.349,0.07,0.0,2,1,0.5,0,1,0,0,1
1521,4.696,0.463,79.0,4.0,5.0,0.0,0.0,24.0,55.0,56.726,29.846,4481.391,136.653,79.0,21.0,7.0,4.0,0.266,0.089,0.051,3,3,1.0,0,1,0,1,0
1522,3.467,1.106,30.0,2.0,5.0,7.0,9.0,7.0,7.0,32.378,25.916,971.343,105.087,30.0,10.0,1.0,0.0,0.333,0.033,0.0,1,5,5.0,1,0,0,0,0
1523,4.427,0.809,143.0,2.0,5.0,6.0,11.0,42.0,84.0,59.427,31.255,8498.129,163.264,143.0,36.0,21.0,5.0,0.252,0.147,0.035,3,6,2.0,0,0,1,1,0
1524,4.385,0.787,122.0,2.0,5.0,5.0,8.0,44.0,65.0,60.789,37.678,7416.28,192.28,122.0,32.0,8.0,6.0,0.262,0.066,0.049,1,5,5.0,1,0,1,1,1
1525,3.923,1.031,104.0,2.0,5.0,11.0,26.0,27.0,40.0,42.176,29.196,4386.301,185.469,104.0,27.0,8.0,2.0,0.26,0.077,0.019,2,6,3.0,0,0,1,0,0
1526,4.659,0.476,135.0,4.0,5.0,0.0,0.0,46.0,89.0,61.955,37.203,8363.859,252.842,135.0,40.0,16.0,6.0,0.296,0.119,0.044,3,3,1.0,0,1,1,0,0
1527,4.578,0.577,116.0,2.0,5.0,1.0,2.0,42.0,71.0,60.696,36.658,7040.695,232.212,116.0,29.0,16.0,4.0,0.25,0.138,0.034,3,5,1.6666666666666667,1,0,0,0,0
1528,4.567,0.696,178.0,2.0,5.0,5.0,6.0,50.0,117.0,61.804,33.496,11001.146,193.531,178.0,38.0,15.0,6.0,0.213,0.084,0.034,2,5,2.5,1,0,1,0,1
1529,4.049,0.984,103.0,2.0,5.0,6.0,29.0,22.0,46.0,51.656,33.041,5320.615,218.581,103.0,27.0,11.0,6.0,0.262,0.107,0.058,1,6,6.0,0,0,0,1,1
1530,4.073,0.974,110.0,2.0,5.0,9.0,21.0,33.0,47.0,52.507,35.244,5775.721,172.521,110.0,23.0,7.0,9.0,0.209,0.064,0.082,2,6,3.0,0,0,0,0,0
1531,4.647,0.569,150.0,2.0,5.0,1.0,4.0,42.0,103.0,64.072,35.482,9610.732,230.626,150.0,47.0,15.0,5.0,0.313,0.1,0.033,3,6,2.0,0,0,0,1,1
1532,4.262,0.883,107.0,2.0,5.0,5.0,16.0,32.0,54.0,51.346,31.994,5494.026,224.505,107.0,26.0,10.0,1.0,0.243,0.093,0.009,1,6,6.0,0,0,0,0,1
1533,4.667,0.485,18.0,4.0,5.0,0.0,0.0,6.0,12.0,57.178,27.292,1029.204,118.429,18.0,6.0,1.0,3.0,0.333,0.056,0.167,1,1,1.0,0,1,0,1,0
1534,4.524,0.752,103.0,2.0,5.0,3.0,7.0,26.0,67.0,62.608,33.948,6448.675,174.258,103.0,38.0,5.0,6.0,0.369,0.049,0.058,3,6,2.0,1,0,0,0,0
1535,4.073,1.011,110.0,2.0,5.0,11.0,19.0,31.0,49.0,51.618,37.449,5677.989,198.426,110.0,22.0,7.0,3.0,0.2,0.064,0.027,2,6,3.0,0,0,0,0,1
1536,4.682,0.468,88.0,4.0,5.0,0.0,0.0,28.0,60.0,66.728,34.714,5872.05,189.538,88.0,24.0,5.0,3.0,0.273,0.057,0.034,2,2,1.0,0,1,1,0,0
1537,4.487,0.678,193.0,2.0,5.0,2.0,14.0,65.0,112.0,56.475,30.188,10899.608,205.409,193.0,45.0,17.0,5.0,0.233,0.088,0.026,3,6,2.0,0,0,0,0,0
1538,4.6,0.606,160.0,2.0,5.0,1.0,7.0,47.0,105.0,59.655,30.581,9544.836,190.478,160.0,34.0,11.0,3.0,0.212,0.069,0.019,3,6,2.0,0,0,1,0,1
1539,4.135,0.991,96.0,2.0,5.0,8.0,17.0,25.0,46.0,51.467,31.541,4940.841,157.29,96.0,31.0,6.0,4.0,0.323,0.062,0.042,1,6,6.0,0,0,0,0,1
1540,4.22,0.894,100.0,2.0,5.0,4.0,19.0,28.0,49.0,53.602,37.406,5360.225,192.511,100.0,30.0,5.0,5.0,0.3,0.05,0.05,2,6,3.0,0,0,0,0,0
